row_id	entry	type	source_page	status_v1
D01-00058	ئاپپاي	headword	003_1R.png	verified
D01-00059	ئاپتاپ	headword	003_1R.png	verified
D01-00060	ئاپتاپ چىقماق	headword	003_1R.png	verified
D01-00061	ئاپتاپ ئۆتمەك	headword	003_1R.png	verified
D01-00062	ئاپتاپ يېمەك	headword	003_1R.png	verified
D01-00063	ئاپتاپپەرەس	headword	003_1R.png	verified
D01-00064	ئاپتاپپەرەسلىك	headword	003_1R.png	verified
D01-00065	ئاپتاپخانا	headword	003_1R.png	verified
D01-00066	ئاپتاپسىندۇرماق	headword	003_1R.png	verified
D01-00067	ئاپتاپسىنماق	headword	003_1R.png	verified
D01-00068	ئاپتاپسىنىشماق	headword	003_1R.png	verified
D01-00069	ئاپتاپلىق	headword	003_1R.png	verified
D01-00070	ئاپتوبۇس	headword	003_1R.png	verified
D01-00071	ئاپتور	headword	003_1R.png	verified
D01-00072	ئاپتورلۇق	headword	003_1R.png	verified
D01-00073	ئاپتورلۇق ھوقۇقى	headword	003_1R.png	verified
D01-00074	ئاپتول	headword	003_2L.png	verified
D01-00075	ئاپتومات	headword	003_2L.png	verified
D01-00076	ئاپتوماتچى	headword	003_2L.png	verified
D01-00077	ئاپتوماتلاشتۇرماق	headword	003_2L.png	verified
D01-00078	ئاپتوماتلاشتۇرۇشماق	headword	003_2L.png	verified
D01-00079	ئاپتوماتلاشتۇرۇلماق	headword	003_2L.png	verified
D01-00080	ئاپتوماتلاشماق	headword	003_2L.png	verified
D01-00081	ئاپتوماتلىق	headword	003_2L.png	verified
D01-00082	ئاپتوماتىك	headword	003_2L.png	verified
D01-00083	ئاپتوماتىك مىلتىق	headword	003_2L.png	verified
D01-00084	ئاپتوموبىل	headword	003_2L.png	verified
D01-00085	ئاپتوموبىلچىلىق	headword	003_2L.png	verified
D01-00086	ئاپتونوم	headword	003_2L.png	verified
D01-00087	ئاپتونوم رايون	headword	003_2L.png	verified
D01-00088	ئاپتونوم ناھىيە	headword	003_2L.png	verified
D01-00089	ئاپتونوم ئوبلاست	headword	003_2L.png	verified
D01-00090	ئاپتونومىيە	headword	004_1R.png	verified
D01-00091	ئاپتونومىيەلەشمەك	headword	004_1R.png	verified
D01-00092	ئاپتونومىيەلىك	headword	004_1R.png	verified
D01-00093	ئاپتۇۋا	headword	004_1R.png	verified
D01-00094	ئاپتۇۋا - چىلاپچا	headword	004_1R.png	verified
D01-00095	ئاپرېل	headword	004_1R.png	verified
D01-00096	ئاپشاركا	headword	004_1R.png	verified
D01-00097	ئاپقۇت	headword	004_1R.png	verified
D01-00098	ئاپقۇتچى	headword	004_1R.png	verified
D01-00099	ئاپقۇر	headword	004_1R.png	verified
D01-00100	ئاپقۇناق	headword	004_1R.png	verified
D01-00101	ئاپلا	headword	004_1R.png	verified
D01-00102	ئاپلاھۇئەكبەر	headword	004_1R.png	verified
D01-00103	ئاپورت	headword	004_2L.png	verified
D01-00104	ئاپېلسىن	headword	004_2L.png	verified
D01-00105	ئاپېلسىنزار	headword	004_2L.png	verified
D01-00106	ئاپېلسىنزارلىق	headword	004_2L.png	verified
D01-00107	ئاپېلسىنلىق	headword	004_2L.png	verified
D01-00108	ئاپىتۇللۇغ	headword	004_2L.png	verified
D01-00109	ئاپىرىدە	headword	004_2L.png	verified
D01-00110	ئاپىرىدە بولماق	headword	004_2L.png	verified
D01-00111	ئاپىرىدە قىلماق	headword	004_2L.png	verified
D01-00112	ئاپىرىشماق	headword	004_2L.png	verified
D01-00113	ئاپىرىلماق	headword	004_2L.png	verified
D01-00114	ئاپىرىن	headword	004_2L.png	verified
D01-00115	ئاپىرىن ئوقۇماق	headword	004_2L.png	verified
D01-00116	ئاپىرىن ئېيتماق	headword	004_2L.png	verified
D01-00117	ئات	headword	004_2L.png	verified
D01-00118	ئات پەرقى	headword	005_1R.png	verified
D01-00119	ئاتتىن چۈشسىمۇ ئۈزەڭگىدىن چۈشمەسلىك	headword	005_1R.png	verified
D01-00120	ئات كۈچى	headword	005_1R.png	verified
D01-00121	ئات ياراتماق	headword	005_1R.png	verified
D01-00123	ئات كۆتۈرمەك	headword	005_1R.png	verified
D01-00124	ئېتى ئۇلۇغ، سۇپرىسى قۇرۇق	headword	005_1R.png	verified
D01-00125	ئاتا	headword	005_1R.png	verified
D01-00126	ئاتام زامان	headword	005_1R.png	verified
D01-00128	ئاتا-ئانا	headword	005_2L.png	verified
D01-00129	ئاتا-بالا	headword	005_2L.png	verified
D01-00130	ئاتا-بوۋا	headword	005_2L.png	verified
D01-00131	ئاتارمەن	headword	005_2L.png	verified
D01-00132	ئاتارمەن-چاپارمەن	headword	005_2L.png	verified
D01-00133	ئاتاشماق	headword	005_2L.png	verified
D01-00135	ئاتاغا	headword	005_2L.png	verified
D01-00136	ئاتاق	headword	005_2L.png	verified
D01-00137	ئاتاق-ئابرۇي	headword	005_2L.png	verified
D01-00137-v1	نام-ئابرۇي	variant	005_2L.png	verified
D01-00138	ئاتاقلىق	headword	005_2L.png	verified
D01-00139	ئاتاكا	headword	005_2L.png	verified
D01-00140	ئاتالغۇ	headword	005_2L.png	verified
D01-00142	ئاتالغۇچىلىق	headword	005_2L.png	verified
D01-00143	ئاتالغۇسىز	headword	005_2L.png	verified
D01-00144	ئاتالغۇشۇناس	headword	006_1R.png	verified
D01-00145	ئاتالغۇشۇناسلىق	headword	006_1R.png	verified
D01-00146	ئاتالغۇلۇق	headword	006_1R.png	verified
D01-00147	ئاتالما	headword	006_1R.png	verified
D01-00148	ئاتالماق	headword	006_1R.png	verified
D01-00150	ئاتالمىش	headword	006_1R.png	verified
D01-00151	ئاتامان	headword	006_1R.png	verified
D01-00151-i1	ئاتامانى	inflected	006_1R.png	verified
D01-00153	ئاتان	headword	006_1R.png	verified
D01-00154	ئاتان تۆگە	headword	006_1R.png	verified
D01-00155	ئاتانماق	headword	006_1R.png	verified
D01-00156	ئاتايىن	headword	006_1R.png	verified
D01-00157	ئاتەش	headword	006_1R.png	verified
D01-00158	ئاتەشپەرەس	headword	006_1R.png	verified
D01-00159	ئاتەشپەرەسلىك	headword	006_1R.png	verified
D01-00160	ئاتەشدان	headword	006_1R.png	verified
D01-00160-v1	ئوتدان	variant	006_1R.png	verified
D01-00161	ئاتەشسىمان	headword	006_1R.png	verified
D01-00162	ئاتەشكۈ	headword	006_1R.png	verified
D01-00163	ئاتەشلىك	headword	006_1R.png	verified
D01-00164	ئاتەشىن	headword	006_1R.png	verified
D01-00165	ئاتتاشې	headword	006_1R.png	verified
D01-00166	ئاتتام	headword	006_2L.png	verified
D01-00167	ئاتتامەي	headword	006_2L.png	verified
D01-00168	ئاتچوت	headword	006_2L.png	verified
D01-00169	ئاتچى	headword	006_2L.png	verified
D01-00170	ئاتچىلىق	headword	006_2L.png	verified
D01-00171	ئاتخانا	headword	006_2L.png	verified
D01-00172	ئاتخۇمار	headword	006_2L.png	verified
D01-00173	ئاتداش	headword	006_2L.png	verified
D01-00174	ئاتروپىن	headword	006_2L.png	verified
D01-00175	ئاترىنا	headword	006_2L.png	verified
D01-00176	ئاتسىل	headword	006_2L.png	verified
D01-00177	ئاتقاق	headword	006_2L.png	verified
D01-00178	ئاتقۇچ	headword	006_2L.png	verified
D01-00179	ئاتقۇچى	headword	006_2L.png	verified
D01-00180	ئاتقۇچىلىق	headword	006_2L.png	verified
D01-00181	ئاتقۇرماق	headword	006_2L.png	verified
D01-00182	ئاتقۇرۇشماق	headword	007_1R.png	verified
D01-00183	ئاتقۇرۇلماق	headword	007_1R.png	verified
D01-00184	ئاتقۇزماق	headword	007_1R.png	verified
D01-00185	ئاتقۇلاق	headword	007_1R.png	verified
D01-00186	ئاتقۇنە	headword	007_1R.png	verified
D01-00187	ئاتكوس	headword	007_1R.png	verified
D01-00188	ئاتكرىتكا	headword	007_1R.png	verified
D01-00189	ئاتلاتماق	headword	007_1R.png	verified
D01-00190	ئاتلاس	headword	007_1R.png	verified
D01-00191	ئاتلاشماق	headword	007_1R.png	verified
D01-00192	ئاتلاق	headword	007_1R.png	verified
D01-00193	ئاتلام	headword	007_1R.png	verified
D01-00194	ئاتلانتىك	headword	007_1R.png	verified
D01-00195	ئاتلانتىك ئوكيان	headword	007_1R.png	verified
D01-00196	ئاتلاندۇرماق	headword	007_1R.png	verified
D01-00197	ئاتلاندۇرۇشماق	headword	007_1R.png	verified
D01-00198	ئاتلاندۇرۇلماق	headword	007_1R.png	verified
D01-00199	ئاتلانماق	headword	007_1R.png	verified
D01-00200	ئاتلېتىكا	headword	007_2L.png	verified
D01-00201	ئاتلېتىكىلىق	headword	007_2L.png	verified
D01-00202	ئاتلىتىشماق	headword	007_2L.png	verified
D01-00203	ئاتلىتىلماق	headword	007_2L.png	verified
D01-00204	ئاتلىق	headword	007_2L.png	verified
D01-00205	ئاتلىق ئەسكەر	headword	007_2L.png	verified
D01-00207	ئاتلىماق	headword	007_2L.png	verified
D01-00208	ئاتلىنىشماق	headword	007_2L.png	verified
D01-00209	ئاتما	headword	007_2L.png	verified
D01-00210	ئاتماق	headword	007_2L.png	verified
D01-00211	ئاتموسفېرا	headword	008_1R.png	verified
D01-00212	ئاتموسفېرا فىزىكىسى	headword	008_1R.png	verified
D01-00213	ئاتموسفېرا قاتلىمى	headword	008_1R.png	verified
D01-00214	ئاتمېتكا	headword	008_1R.png	verified
D01-00215	ئاتمىش	headword	008_1R.png	verified
D01-00216	ئاتمىشىنچى	headword	008_1R.png	verified
D01-00217	ئات-ھارۋا	headword	008_1R.png	verified
D01-00218	ئاتوم	headword	008_1R.png	verified
D01-00219	ئاتوم بومبىسى	headword	008_1R.png	verified
D01-00220	ئاتوم نەزەرىيەسى	headword	008_1R.png	verified
D01-00221	ئاتوم نومۇرى	headword	008_1R.png	verified
D01-00222	ئاتوم ئېنېرگىيەسى	headword	008_2L.png	verified
D01-00223	ئاتوم يادروسى	headword	008_2L.png	verified
D01-00224	ئاتوملۇق	headword	008_2L.png	verified
D01-00225	ئات-ئۇلاغ	headword	008_2L.png	verified
D01-00226	ئاتۋاز	headword	008_2L.png	verified
D01-00227	ئاتۋازلىق	headword	008_2L.png	verified
D01-00228	ئاتېبرىن	headword	008_2L.png	verified
D01-00229	ئاتېئىزم	headword	008_2L.png	verified
D01-00230	ئاتېئىزملىق	headword	008_2L.png	verified
D01-00231	ئاتېئىست	headword	008_2L.png	verified
D01-00232	ئاتېئىستلىق	headword	008_2L.png	verified
D01-00233	ئاتىدارچىلىق	headword	008_2L.png	verified
D01-00234	ئاتىغا	headword	008_2L.png	verified
D01-00235	ئاتىغاز	headword	008_2L.png	verified
D01-00236	ئاتىكارچى	headword	008_2L.png	verified
D01-00237	ئاتىكارچىلىق	headword	008_2L.png	verified
D01-00238	ئاتىلا	headword	008_2L.png	verified
D01-00239	ئاتىلىق	headword	009_1R.png	verified
D01-00240	ئاتىلىق بەگ	headword	009_1R.png	verified
D01-00241	ئاتىلىق تۈزۈمى	headword	009_1R.png	verified
D01-00242	ئاتىلىق ۋەزىر	headword	009_1R.png	verified
D01-00243	ئاتىلىقسىز	headword	009_1R.png	verified
D01-00244	ئاتىلىقسىز كۆپىيىش	headword	009_1R.png	verified
D01-00245	ئاتىما	headword	009_1R.png	verified
D01-00246	ئاتىماق	headword	009_1R.png	verified
D01-00248	ئاجامەت	headword	009_1R.png	verified
D01-00249	ئاجايىبات	headword	009_1R.png	verified
D01-00250	ئاجايىپ	headword	009_1R.png	verified
D01-00251	ئاجايىپخانا	headword	009_2L.png	verified
D01-00252	ئاجايىپ - غارايىپ	headword	009_2L.png	verified
D01-00253	ئاجايىپلىق	headword	009_2L.png	verified
D01-00254	ئاجراتما	headword	009_2L.png	verified
D01-00255	ئاجراتماق	headword	009_2L.png	verified
D01-00256	ئاجراشتۇرماق	headword	009_2L.png	verified
D01-00257	ئاجراشتۇرۇشماق	headword	009_2L.png	verified
D01-00258	ئاجراشتۇرۇلماق	headword	009_2L.png	verified
D01-00259	ئاجراشچانلىق	headword	009_2L.png	verified
D01-00260	ئاجراشماق	headword	009_2L.png	verified
D01-00261	ئاجراق	headword	010_1R.png	verified
D01-00262	ئاجرالما	headword	010_1R.png	verified
D01-00263	ئاجرالمىلار	headword	010_1R.png	verified
D01-00264	ئاجرىتىشماق	headword	010_1R.png	verified
D01-00265	ئاجرىتىلماق	headword	010_1R.png	verified
D01-00266	ئاجرىماق	headword	010_1R.png	verified
D01-00267	ئاجناپ	headword	010_1R.png	verified
D01-00268	ئاجىز	headword	010_1R.png	verified
D01-00269	ئاجىزانە	headword	010_1R.png	verified
D01-00270	ئاجىزە	headword	010_1R.png	verified
D01-00270-i1	ئاجىزەسى	inflected	010_1R.png	verified
D01-00271	ئاجىزلاشتۇرماق	headword	010_1R.png	verified
D01-00272	ئاجىزلاشتۇرۇشماق	headword	010_1R.png	verified
D01-00273	ئاجىزلاشتۇرۇلماق	headword	010_1R.png	verified
D01-00274	ئاجىزلاشماق	headword	010_1R.png	verified
D01-00275	ئاجىزلانماق	headword	010_2L.png	verified
D01-00276	ئاجىزلىتىشماق	headword	010_2L.png	verified
D01-00277	ئاجىزلىتىلماق	headword	010_2L.png	verified
D01-00278	ئاجىزلىشىش	headword	010_2L.png	verified
D01-00279	ئاجىزلىق	headword	010_2L.png	verified
D01-00280	ئاجىزلىماق	headword	010_2L.png	verified
D01-00281	ئاچ	headword	010_2L.png	verified
D01-00282	ئاچپاقا	headword	010_2L.png	verified
D01-00283	ئاچ كۆز	headword	010_2L.png	verified
D01-00284	ئاچ كىرمەك	headword	010_2L.png	verified
D01-00285	ئاچا	headword	010_2L.png	verified
D01-00287	ئاچاقۇلاق	headword	011_1R.png	verified
D01-00288	ئاچارا	headword	011_1R.png	verified
D01-00289	ئاچارچىلىق	headword	011_1R.png	verified
D01-00290	ئاچاسەي	headword	011_1R.png	verified
D01-00291	ئاچا-سىڭىل	headword	011_1R.png	verified
D01-00292	ئاچا-سىڭىللىق	headword	011_1R.png	verified
D01-00293	ئاچاڭزۇ	headword	011_1R.png	verified
D01-00294	ئاچال	headword	011_1R.png	verified
D01-00295	ئاچالچى	headword	011_1R.png	verified
D01-00296	ئاچالگۆش	headword	011_1R.png	verified
D01-00297	ئاچبىقىن	headword	011_1R.png	verified
D01-00298	ئاچ-توق	headword	011_1R.png	verified
D01-00299	ئاچچىق	headword	011_1R.png	verified
D01-00300	ئاچچىق ئانار	headword	011_2L.png	verified
D01-00301	ئاچچىق تولغاق	headword	011_2L.png	verified
D01-00302	ئاچچىق قىلماق	headword	011_2L.png	verified
D01-00303	ئاچچىق ئۆرۈك	headword	011_2L.png	verified
D01-00304	ئاچچىق ئۈچەي	headword	011_2L.png	verified
D01-00305	ئاچچىقى چىقماق	headword	011_2L.png	verified
D01-00306	ئاچچىقچاي	headword	011_2L.png	verified
D01-00307	ئاچچىق-چۈچۈك	headword	011_2L.png	verified
D01-00308	ئاچچىقچېچەك	headword	011_2L.png	verified
D01-00309	ئاچچىقسۇ	headword	011_2L.png	verified
D01-00310	ئاچچىقلاتماق	headword	011_2L.png	verified
D01-00311	ئاچچىقلاشماق	headword	011_2L.png	verified
D01-00312	ئاچچىقلاندۇرماق	headword	011_2L.png	verified
D01-00313	ئاچچىقلىق	headword	012_1R.png	verified
D01-00314	ئاچچىقلىماق	headword	012_1R.png	verified
D01-00315	ئاچچىقئوت	headword	012_1R.png	verified
D01-00316	ئاچ-زار	headword	012_1R.png	verified
D01-00317	ئاچ-زارلىق	headword	012_1R.png	verified
D01-00318	ئاچ-زېرىن	headword	012_1R.png	verified
D01-00318-v1	ئاچ - زار	variant	012_1R.png	verified
D01-00319	ئاچقۇچ	headword	012_1R.png	verified
D01-00320	ئاچقۇچلۇق	headword	012_1R.png	verified
D01-00321	ئاچلاتماق	headword	012_1R.png	verified
D01-00322	ئاچلاشماق	headword	012_1R.png	verified
D01-00323	ئاچلامچى	headword	012_1R.png	verified
D01-00324	ئاچلىق	headword	012_1R.png	verified
D01-00325	ئاچلىماق	headword	012_1R.png	verified
D01-00326	ئاچما	headword	012_2L.png	verified
D01-00328	ئاچماق	headword	012_2L.png	verified
D01-00331	ئاچۇرماق	headword	012_2L.png	verified
D01-00333	ئاچۇرۇلماق	headword	012_2L.png	verified
D01-00334	ئاچىسىمان	headword	012_2L.png	verified
D01-00335	ئاچىقتۇرماق	headword	012_2L.png	verified
D01-00336	ئاچىقماق	headword	013_1R.png	verified
D01-00337	ئاچىقىشماق	headword	013_1R.png	verified
D01-00338	ئاچىقىلماق	headword	013_1R.png	verified
D01-00339	ئاچىكا	headword	013_1R.png	verified
D01-00340	ئاچىلىماق	headword	013_1R.png	verified
D01-00341	ئاچىماق	headword	013_1R.png	verified
D01-00342	ئاچ - يالىڭاچ	headword	013_1R.png	verified
D01-00343	ئاچ - يالىڭاچلىق	headword	013_1R.png	verified
D01-00344	ئاچ - يېلىڭ	headword	013_1R.png	verified
D01-00345	ئاخبارات	headword	013_1R.png	verified
D01-00346	ئاخباراتچى	headword	013_1R.png	verified
D01-00347	ئاخباراتچىلىق	headword	013_1R.png	verified
D01-00348	ئاخباراتلىق	headword	013_1R.png	verified
D01-00349	ئاختا	headword	013_1R.png	verified
D01-00350	ئاختا بولماق	headword	013_1R.png	verified
D01-00351	ئاختا قىلماق	headword	013_1R.png	verified
D01-00352	ئاختارما	headword	013_1R.png	verified
D01-00353	ئاختارما سۈيى	headword	013_1R.png	verified
D01-00354	ئاختارما قىلماق	headword	013_1R.png	verified
D01-00355	ئاختارمىلىق	headword	013_1R.png	verified
D01-00356	ئاختۇرتماق	headword	013_2L.png	verified
D01-00357	ئاختۇرۇشماق	headword	013_2L.png	verified
D01-00358	ئاختۇرۇلماق	headword	013_2L.png	verified
D01-00359	ئاختىچى	headword	013_2L.png	verified
D01-00360	ئاختىخانا	headword	013_2L.png	verified
D01-00361	ئاخشام	headword	013_2L.png	verified
D01-00362	ئاخشامقى	headword	013_2L.png	verified
D01-00363	ئاخشاملىق	headword	013_2L.png	verified
D01-00364	ئاخشاملىققا	headword	013_2L.png	verified
D01-00365	ئاخۇن	headword	013_2L.png	verified
D01-00366	ئاخۇنەك	headword	013_2L.png	verified
D01-00367	ئاخۇنباش	headword	013_2L.png	verified
D01-00368	ئاخۇنلۇق	headword	013_2L.png	verified
D01-00369	ئاخۇنياغلىق	headword	014_1R.png	verified
D01-00370	ئاخىر	headword	014_1R.png	verified
D01-00371	ئاخىر زامان	headword	014_1R.png	verified
D01-00372	ئاخىرەت	headword	014_1R.png	verified
D01-00373	ئاخىرەت تون	headword	014_1R.png	verified
D01-00374	ئاخىرەتلىك	headword	014_1R.png	verified
D01-00375	ئاخىرقى	headword	014_1R.png	verified
D01-00376	ئاخىرلاشتۇرماق	headword	014_1R.png	verified
D01-00377	ئاخىرلاشتۇرۇشماق	headword	014_1R.png	verified
D01-00378	ئاخىرلاشتۇرۇلماق	headword	014_1R.png	verified
D01-00379	ئاخىرلاشماق	headword	014_1R.png	verified
D01-00380	ئاخىرى	headword	014_1R.png	verified
D01-00381	ئادا	headword	014_1R.png	verified
D01-00383	ئادا بولماق	headword	014_1R.png	verified
D01-00384	ئادا قىلماق	headword	014_2L.png	verified
D01-00385	ئاداپ	headword	014_2L.png	verified
D01-00386	ئاداتماق	headword	014_2L.png	verified
D01-00387	ئادا - جۇدا	headword	014_2L.png	verified
D01-00388	ئادارگۈل	headword	014_2L.png	verified
D01-00389	ئاداسقا	headword	014_2L.png	verified
D01-00390	ئاداش	headword	014_2L.png	verified
D01-00391	ئاداش - ئاداش	headword	014_2L.png	verified
D01-00392	ئاداشتۇرماق	headword	014_2L.png	verified
D01-00393	ئاداشتۇرۇشماق	headword	014_2L.png	verified
D01-00394	ئاداشتۇرۇلماق	headword	014_2L.png	verified
D01-00395	ئاداشچى	headword	014_2L.png	verified
D01-00396	ئاداشلىق	headword	014_2L.png	verified
D01-00397	ئاداشماق	headword	014_2L.png	verified
D01-00398	ئاداغ	headword	014_2L.png	verified
D01-00399	ئاداغقى	headword	014_2L.png	verified
D01-00400	ئاداغقىچە	headword	015_1R.png	verified
D01-00401	ئادالاتماق	headword	015_1R.png	verified
D01-00402	ئادالاشماق	headword	015_1R.png	verified
D01-00403	ئادالانماق	headword	015_1R.png	verified
D01-00404	ئادالەت	headword	015_1R.png	verified
D01-00405	ئادالەتپەرۋەر	headword	015_1R.png	verified
D01-00406	ئادالەتپەرۋەرلىك	headword	015_1R.png	verified
D01-00407	ئادالەتسىز	headword	015_1R.png	verified
D01-00408	ئادالەتسىزلىك	headword	015_1R.png	verified
D01-00409	ئادالەتلىك	headword	015_1R.png	verified
D01-00410	ئادالىتىلماق	headword	015_1R.png	verified
D01-00411	ئادالىق	headword	015_1R.png	verified
D01-00412	ئادالىماق	headword	015_1R.png	verified
D01-00413	ئاداۋەت	headword	015_1R.png	verified
D01-00414	ئاداۋەتچى	headword	015_1R.png	verified
D01-00415	ئاداۋەتخور	headword	015_1R.png	verified
D01-00416	ئاداۋەتخورلۇق	headword	015_1R.png	verified
D01-00417	ئاداۋەتلەشتۈرمەك	headword	015_1R.png	verified
D01-00418	ئاداۋەتلەشمەك	headword	015_1R.png	verified
D01-00419	ئاداۋەتلىك	headword	015_2L.png	verified
D01-00420	ئادە	headword	015_2L.png	verified
D01-00421	ئادەت	headword	015_2L.png	verified
D01-00422	ئادەتتە	headword	015_2L.png	verified
D01-00423	ئادەتتىكى	headword	015_2L.png	verified
D01-00424	ئادەتتىكىچە	headword	015_2L.png	verified
D01-00425	ئادەتتىكىدەك	headword	015_2L.png	verified
D01-00426	ئادەتلەندۈرمەك	headword	015_2L.png	verified
D01-00427	ئادەتلەندۈرۈلمەك	headword	015_2L.png	verified
D01-00428	ئادەتلەنمەك	headword	015_2L.png	verified
D01-00429	ئادەتلىك	headword	015_2L.png	verified
D01-00430	ئادەم	headword	015_2L.png	verified
D01-00431	ئادەم بولماق	headword	016_1R.png	verified
D01-00432	ئادەم قىلماق	headword	016_1R.png	verified
D01-00433	ئادەمئاتا	headword	016_1R.png	verified
D01-00434	ئادەمخور	headword	016_1R.png	verified
D01-00435	ئادەمخورلۇق	headword	016_1R.png	verified
D01-00436	ئادەمخۇمار	headword	016_1R.png	verified
D01-00437	ئادەمزات	headword	016_1R.png	verified
D01-00438	ئادەمزاتسىز	headword	016_1R.png	verified
D01-00439	ئادەمسىرىمەك	headword	016_1R.png	verified
D01-00440	ئادەمسىزلەشمەك	headword	016_1R.png	verified
D01-00441	ئادەمسىمان	headword	016_1R.png	verified
D01-00442	ئادەمگەرچىلىك	headword	016_2L.png	verified
D01-00443	ئادەمگىياھ	headword	016_2L.png	verified
D01-00444	ئادەملەرچە	headword	016_2L.png	verified
D01-00445	ئادەملەشتۈرمەك	headword	016_2L.png	verified
D01-00446	ئادەملەشتۈرۈلمەك	headword	016_2L.png	verified
D01-00447	ئادەملىك	headword	016_2L.png	verified
D01-00448	ئاددىي	headword	016_2L.png	verified
D01-00449	ئاددىي تاناسىپ	headword	017_1R.png	verified
D01-00450	ئاددىي جۈملە	headword	017_1R.png	verified
D01-00451	ئاددىي كەسىر	headword	017_1R.png	verified
D01-00452	ئاددىي - ساددا	headword	017_1R.png	verified
D01-00453	ئاددىيلاشتۇرماق	headword	017_1R.png	verified
D01-00454	ئاددىيلاشتۇرۇشماق	headword	017_1R.png	verified
D01-00455	ئاددىيلاشتۇرۇلماق	headword	017_1R.png	verified
D01-00456	ئاددىيلاشماق	headword	017_1R.png	verified
D01-00457	ئاددىيلىق	headword	017_1R.png	verified
D01-00458	ئادراسمان	headword	017_1R.png	verified
D01-00459	ئادرېس	headword	017_1R.png	verified
D01-00460	ئادۋوكات	headword	017_1R.png	verified
D01-00461	ئادۋوكاتلىق	headword	017_1R.png	verified
D01-00462	ئادېنوزىن	headword	017_2L.png	verified
D01-00463	ئادىزلار	headword	017_2L.png	verified
D01-00464	ئادىل	headword	017_2L.png	verified
D01-00465	ئادىلانە	headword	017_2L.png	verified
D01-00466	ئادىلانىلىك	headword	017_2L.png	verified
D01-00467	ئادىلسىزلىق	headword	017_2L.png	verified
D01-00468	ئادىللىق	headword	017_2L.png	verified
D01-00469	ئادىم	headword	017_2L.png	verified
D01-00470	ئادىماق	headword	017_2L.png	verified
D01-00471	ئادىمەتچىلىك	headword	017_2L.png	verified
