sub_id	parent_id	phrase	source_page	status_v1
D90-6-00954	D90-6-00950	ئېدەر ۋاقتى	074_1R.png	unverified
D90-6-00990	D90-6-00989	ئېروگلىفلىق يېزىق	076_2L.png	unverified
D90-6-00997	D90-6-00996	ئېرىتكۈچى ۋىرۇس	077_1R.png	unverified
D90-6-00998	D90-6-00996	ئېرىتكۈچى ئېنزىملىق تەنچە	077_1R.png	unverified
D90-6-01004	D90-6-01003	ئېرىش ئەگرى سىزىقى	077_2L.png	unverified
D90-6-01022	D90-6-01021	ئېرىغ مال	079_1R.png	unverified
D90-6-01035	D90-6-01034	ئېرىمە ئازگال	079_2L.png	unverified
D90-6-01036	D90-6-01034	ئېرىمە جىرا	079_2L.png	unverified
D90-6-01088	D90-6-01087	ئېسىل تاش	083_2L.png	unverified
D90-6-01095	D90-6-01094	ئېشەك بېشى تۇتمىغان	084_1R.png	unverified
D90-6-01096	D90-6-01094	ئېشەك سىزىپ، مۈڭگۈز چىقىرىپ قويماق	084_1R.png	unverified
D90-6-01156	D90-6-01155	ئېغىرلىقتىكى سۇ	089_1R.png	unverified
D90-6-01157	D90-6-01155	ئېغىرلىق غەلىتىلىكى	089_1R.png	unverified
D90-6-01207	D90-6-01206	ئېغىزچە ھېسابلاش	093_1R.png	unverified
D90-6-01216	D90-6-01215	ئېغىش بۇلۇڭى	093_2L.png	unverified
D90-6-01217	D90-6-01215	ئېغىش ھالىتى	093_2L.png	unverified
D90-6-01219	D90-6-01218	ئېغىل قىلىۋەتمەك	094_1R.png	unverified
D90-6-01229	D90-6-01228	ئېفىر ماي	094_2L.png	unverified
D90-6-01230	D90-6-01228	ئېفىر ھىدروگېن	094_2L.png	unverified
D90-6-01241	D90-6-01239	ئېقىش جەريانى	095_2L.png	unverified
D90-6-01242	D90-6-01239	ئېقىش سۈرئىتى	095_2L.png	unverified
D90-6-01243	D90-6-01239	ئېقىش مۇساپىسى	095_2L.png	unverified
D90-6-01244	D90-6-01239	ئېقىش ئۆزگىرىشچانلىقى	095_2L.png	unverified
D90-6-01246	D90-6-01245	ئېقىشچان جىسىم	095_2L.png	unverified
D90-6-01250	D90-6-01249	ئېقىم تورلىرى	096_1R.png	unverified
D90-6-01251	D90-6-01249	ئېقىم تۇرۇبىسى	096_1R.png	unverified
D90-6-01252	D90-6-01249	ئېقىم تېزلىكى	096_1R.png	unverified
D90-6-01253	D90-6-01249	ئېقىم سىزىقى	096_1R.png	unverified
D90-6-01254	D90-6-01249	ئېقىم فۇنكسىيىسى	096_1R.png	unverified
D90-6-01258	D90-6-01257	ئېقىمسىز رايون	096_2L.png	unverified
D90-6-01271	D90-6-01270	ئېكران خېتى	097_2L.png	unverified
D90-6-01275	D90-6-01274	ئېكىس نۇر تۇرۇپكىسى	097_2L.png	unverified
D90-6-01278	D90-6-01277	ئېكسپورت تاۋار	098_1R.png	unverified
D90-6-01279	D90-6-01277	ئېكسپورت كارانتىنى	098_1R.png	unverified
D90-6-01280	D90-6-01277	ئېكسپورت كرېدىتى	098_1R.png	unverified
D90-6-01281	D90-6-01277	ئېكسپورت مەخسۇس قەرزى	098_1R.png	unverified
D90-6-01292	D90-6-01291	ئېكسترېمۇم تېمپېراتۇرا	099_1R.png	unverified
D90-6-01293	D90-6-01291	ئېكسترېمۇم قىممەت	099_1R.png	unverified
D90-6-01303	D90-6-01302	ئېكلىپتىكىلىق كەڭلىك	100_1R.png	unverified
D90-6-01304	D90-6-01302	ئېكلىپتىكىلىق ئۇزۇنلۇق	100_1R.png	unverified
D90-6-01307	D90-6-01306	ئېكولوگىيىلىك ئامىللار	100_1R.png	unverified
D90-6-01317	D90-6-01316	ئېكۋاتور تاختىسى	101_2L.png	unverified
D90-6-01331	D90-6-01330	ئېگەر شەكىللىك سىرت	103_1R.png	unverified
D90-6-01332	D90-6-01330	ئېگەرنىڭ ئارقا قېشىغا مىنمەك	103_1R.png	unverified
D90-6-01333	D90-6-01330	ئېگەر-توقۇم	103_1R.png	unverified
D90-6-01334	D90-6-01330	ئېگەر-جابدۇق	103_1R.png	unverified
D90-6-01339	D90-6-01338	ئېگەرسمان مەيدان	103_2L.png	unverified
D90-6-01377	D90-6-01376	ئېگىزلىك سوغۇق ئىقلىمى	106_1R.png	unverified
D90-6-01389	D90-6-01388	ئېگىلىش ئەگرى سىزىقى	107_1R.png	unverified
D90-6-01390	D90-6-01388	ئېگىلىش دەرىجىسى	107_1R.png	unverified
D90-6-01391	D90-6-01388	ئېگىلىش دېفورماتسىيىسى	107_1R.png	unverified
D90-6-01392	D90-6-01388	ئېگىلىش مومېنتى	107_1R.png	unverified
D90-6-01398	D90-6-01397	ئېڭەك ئاستى بېزى	107_2L.png	unverified
D90-6-01399	D90-6-01397	ئېڭەك قوشتۈرماق	107_2L.png	unverified
D90-6-01400	D90-6-01397	ئېڭىكى چۈشمەك	107_2L.png	unverified
D90-6-01401	D90-6-01397	ئېڭىكى چۈشۈپ قالماق	107_2L.png	unverified
D90-6-01402	D90-6-01397	ئېڭەكنى تىرەپ قالماق	107_2L.png	unverified
D90-6-01412	D90-6-01411	ئېڭىشمە بۇلۇڭ	108_1R.png	unverified
D90-6-01417	D90-6-01416	ئېلاستىك ئاقسىل	108_2L.png	unverified
D90-6-01418	D90-6-01416	ئېلاستىك پوتېنسىئال ئېنېرگىيە	108_2L.png	unverified
D90-6-01419	D90-6-01416	ئېلاستىك تالا	108_2L.png	unverified
D90-6-01426	D90-6-01425	ئېلاستىكلىق جىسىم ← ئېلاستىك جىسىم	109_2L.png	unverified
D90-6-01427	D90-6-01425	ئېلاستىكلىق چېكى	109_2L.png	unverified
D90-6-01428	D90-6-01425	ئېلاستىكلىق كوئېففىتسېنتى	109_2L.png	unverified
D90-6-01429	D90-6-01425	ئېلاستىكلىق مودولى	109_2L.png	unverified
D90-6-01435	D90-6-01434	ئېللىپسلىق پارابولائىد	110_2L.png	unverified
D90-6-01439	D90-6-01438	ئېلۈنچۈن تىلى	110_2L.png	unverified
D90-6-01512	D90-6-01511	ئېلېكترلەشكەن مائارىپ	117_1R.png	unverified
D90-6-01522	D90-6-01521	ئېلېكتروخىمىيىۋى ئانالىز	118_1R.png	unverified
D90-6-01539	D90-6-01538	ئېلېكترون بۇلۇتى	119_2L.png	unverified
D90-6-01554	D90-6-01553	ئېلېكترونلۇق سائەت	121_1R.png	unverified
D90-6-01564	D90-6-01563	ئېلېمېنتلار بەلگىسى	122_1R.png	unverified
D90-6-01565	D90-6-01563	ئېلېمېنتلار دەۋرىي جەدۋىلى	122_1R.png	unverified
D90-6-01582	D90-6-01581	ئېلىپبەلىك يېزىق	123_2L.png	unverified
D90-6-01588	D90-6-01587	ئېلىش ئەمىلى	123_2L.png	unverified
D90-6-01602	D90-6-01601	ئېلىم-بېرىم قىلماق	124_2L.png	unverified
D90-6-01607	D90-6-01606	ئېلىۋەتكەن تىرنىقىغا تەڭ قىلماسلىق	125_1R.png	unverified
D90-6-01613	D90-6-01612	ئېمەن پىلىسى	125_2L.png	unverified
D90-6-01625	D90-6-01624	ئېمىتكۈچى ھايۋانلار	126_2L.png	verified
D90-6-01641	D90-6-01640	ئېنتروپىيە مىزانى	127_1R.png	unverified
D90-6-01673	D90-6-01672	ئېنىقسىز تەڭلىمە	131_1R.png	unverified
D90-6-01675	D90-6-01674	ئېنىقسىزلىق ئالماش	131_1R.png	unverified
D90-6-01688	D90-6-01687	ئېھتىرام بىلدۈرمەك	132_2L.png	unverified
D90-6-01689	D90-6-01687	ئېھتىرام قىلماق	132_2L.png	unverified
D90-6-01691	D90-6-01690	ئېھتىلام بولۇش	132_2L.png	unverified
D90-6-01695	D90-6-01694	ئېھتىماللىق ئەگرى سىزىقى	133_2L.png	unverified
D90-6-01696	D90-6-01694	ئېھتىماللىق نەزەرىيىسى	133_2L.png	unverified
D90-6-01698	D90-6-01697	ئېھتىيات پۇلى	133_2L.png	unverified
D90-6-01710	D90-6-01709	ئېھتىياجى چۈشمەك	134_2L.png	unverified
D90-6-01711	D90-6-01709	ئېھتىياجىدىن چىقماق	134_2L.png	unverified
D90-6-01713	D90-6-01712	ئېھتىياجسىز مۇقىم مۈلۈك	134_2L.png	unverified
D90-6-01715	D90-6-01714	ئېھتىياجلىق ئېلېمېنتلار	134_2L.png	unverified
D90-6-01720	D90-6-01719	ئېۋالد سفېراسى	135_1R.png	unverified
D90-6-01732	D90-6-01731	ئېۋكالىپت دەرىخى	136_1R.png	unverified
D90-6-01734	D90-6-01733	ئېۋكلىد بوشلۇقى	136_2L.png	unverified
D90-6-01735	D90-6-01733	ئېۋكلىد گېئومېتىرىيىسى	136_2L.png	unverified
D90-6-01737	D90-6-01736	ئېۋكوممىيە دەرىخى	136_2L.png	unverified
D90-6-01738	D90-6-01736	ئېۋكوممىيە قوۋزىقى	136_2L.png	unverified
D90-6-01765	D90-6-01764	ئېيىق ئائىلىسى	139_2L.png	unverified
D90-6-01766	D90-6-01764	ئېيىق قىزىل ئۈزۈمى	139_2L.png	unverified
D90-6-01768	D90-6-01767	ئېيىقتاپان ئائىلىسى	140_1R.png	unverified
D90-6-01771	D90-6-01770	ئېيىقسىمان بۇلغۇن	140_2L.png	verified
D90-6-01774	D90-6-01773	ئېيىل تاسىمىسى	140_2L.png	unverified
D90-6-01778	D90-6-01777	ئىئانە قىلماق	141_2L.png	unverified
D90-6-01815	D90-6-01814	ئىپادىلەش ۋاسىتىلىرى	145_2L.png	unverified
D90-6-01821	D90-6-01820	ئىپادىلىنىش تىپى	146_1R.png	unverified
D90-6-01853	D90-6-01852	ئىپتىدائىي ئاتلار	149_2L.png	unverified
D90-6-01896	D90-6-01895	ئىت باش چىپار مۈشۈك	153_2L.png	unverified
D90-6-01938	D90-6-01937	ئىتالىيان تىلى	157_1R.png	unverified
D90-6-01946	D90-6-01945	ئىتتىرىپ كۆتۈرۈش	158_1R.png	unverified
D90-6-01951	D90-6-01950	ئىتتىپاق بولماق	158_2L.png	unverified
D90-6-01952	D90-6-01950	ئىتتىپاق تۈزمەك	158_2L.png	unverified
D90-6-01956	D90-6-01955	ئىتتىپاقداش ئارمىيە	159_1R.png	unverified
D90-6-01978	D90-6-01977	ئىت-مۈشۈكى بولماق	161_1R.png	unverified
D90-6-01989	D90-6-01988	ئىجابىي پېرسوناژ	162_1R.png	unverified
D90-6-02026	D90-6-02025	ئىجارىكەشلىك سودىسى	165_2L.png	unverified
D90-6-02035	D90-6-02034	ئىجتىمائىي ئادەت تىلى	166_2L.png	unverified
D90-6-02036	D90-6-02034	ئىجتىمائىي ئاساس	166_2L.png	unverified
D90-6-02037	D90-6-02034	ئىجتىمائىي ئاڭ	166_2L.png	unverified
D90-6-02038	D90-6-02034	ئىجتىمائىي ئەخلاق	166_2L.png	unverified
D90-6-02070	D90-6-02069	ئىجتىمائىيلاشقان مۇلازىمەت	170_1R.png	unverified
D90-6-02310	D90-6-02309	ئىچكىرىكى ئۆي	191_2L.png	unverified
D90-6-02352	D90-6-02351	ئىختىيارسىز دىققەت	195_2L.png	unverified
D90-6-02353	D90-6-02351	ئىختىيارسىز ھەرىكەت	195_2L.png	unverified
D90-6-02357	D90-6-02356	ئىختىيارىي ئەۋرىشكە	196_1R.png	unverified
D90-6-02358	D90-6-02356	ئىختىيارىي چېتىشىش	196_1R.png	unverified
D90-6-02359	D90-6-02356	ئىختىيارىي خەۋپسىزلەندۈرۈش	196_1R.png	unverified
D90-6-02373	D90-6-02372	ئىخلاس باغلىماق	197_2L.png	unverified
D90-6-02374	D90-6-02372	ئىخلاس قويماق	197_2L.png	unverified
D90-6-02388	D90-6-02387	ئىدراك قىلماق	199_1R.png	unverified
D90-6-02396	D90-6-02395	ئىدېئال ئاقار جىسىم	199_2L.png	unverified
D90-6-02397	D90-6-02395	ئىدېئال قاتتىق جىسىم	199_2L.png	unverified
D90-6-02412	D90-6-02411	ئىدېئالىزملىق تارىخقاراش	201_1R.png	unverified
D90-6-02413	D90-6-02411	ئىدېئالىزملىق تىلشۇناسلىق	201_1R.png	unverified
D90-6-02421	D90-6-02420	ئىدىس پاشىسى	202_1R.png	unverified
D90-6-02433	D90-6-02432	ئىدىيەدە ئازاد بولماق	203_1R.png	unverified
D90-6-02436	D90-6-02435	ئىدىيىۋى سىستېما	203_2L.png	unverified
D90-6-02460	D90-6-02459	ئىراق مۇقامى	206_1R.png	unverified
D90-6-02468	D90-6-02467	ئىرراتسىئونال تەڭسىزلىك	206_2L.png	unverified
D90-6-02469	D90-6-02467	ئىرراتسىئونال تەڭلىمە	206_2L.png	unverified
D90-6-02485	D90-6-02484	ئىرسىيەت قۇرۇلۇشى	208_1R.png	unverified
D90-6-02486	D90-6-02484	ئىرسىيەت كېسەللىكى	208_1R.png	unverified
D90-6-02487	D90-6-02484	ئىرسىيەت ماددىسى	208_1R.png	unverified
D90-6-02488	D90-6-02484	ئىرسىيەت مەنپىي بەلگىلىرى	208_1R.png	unverified
D90-6-02497	D90-6-02496	ئىرسىيەتلىك ئالدىنى ئېلىش	209_1R.png	unverified
D90-6-02533	D90-6-02532	ئىروزىيىلەنگەن تۈزلەڭلىك	212_2L.png	unverified
D90-6-02534	D90-6-02532	ئىروزىيىلەنگەن ئويمانلىق	212_2L.png	unverified
D90-6-02583	D90-6-02582	ئىزچىل تۈس	219_2L.png	unverified
D90-6-02589	D90-6-02588	ئىزچىللىق پرىنسىپى	220_2L.png	unverified
D90-6-02601	D90-6-02600	ئىز-دېرىكىنى ئالماق	222_1R.png	unverified
D90-6-02602	D90-6-02600	ئىز-دېرىكىنى قىلماق	222_1R.png	unverified
D90-6-02651	D90-6-02650	ئىزنالىق سىزما	227_1R.png	unverified
D90-6-02654	D90-6-02653	ئىزھار ئەيلىمەك ← ئىزھار قىلماق	227_1R.png	unverified
D90-6-02661	D90-6-02660	ئىزوتروپلۇق خۇسۇسىيەت	227_2L.png	unverified
D90-6-02673	D90-6-02672	ئىزوتوپلۇق يېشى	228_2L.png	unverified
D90-6-02677	D90-6-02676	ئىزوتېرما سىزىقى	229_1R.png	unverified
D90-6-02679	D90-6-02678	ئىزوتېرمىك جەريان	229_1R.png	unverified
D90-6-02680	D90-6-02678	ئىزوتېرمىك سۇيۇقچالىق	229_1R.png	unverified
D90-6-02690	D90-6-02689	ئىزومورفى ماددىلار	230_1R.png	unverified
D90-6-02698	D90-6-02697	ئىس تۇتماق	230_2L.png	unverified
D90-6-02700	D90-6-02699	ئىسپات تېمىسى	231_1R.png	unverified
D90-6-02701	D90-6-02699	ئىسپات قەغىزى	231_1R.png	unverified
D90-6-02702	D90-6-02699	ئىسپات قىلماق	231_1R.png	unverified
D90-6-02703	D90-6-02699	ئىسپاتنىڭ تۈزۈلۈشى	231_1R.png	unverified
D90-6-02718	D90-6-02717	ئىسپىرت بىلەن زەھەرلىنىش	232_2L.png	unverified
D90-6-02737	D90-6-02736	ئىستېپا بەرمەك	234_1R.png	unverified
D90-6-02738	D90-6-02736	ئىستېپا سورىماق	234_1R.png	unverified
D90-6-02742	D90-6-02741	ئىستېركۇل دەرىخى	234_2L.png	unverified
D90-6-02748	D90-6-02747	ئىستېمال بۇيۇملىرى	235_2L.png	unverified
D90-6-02749	D90-6-02747	ئىستېمال تەلىپى	235_2L.png	unverified
D90-6-02750	D90-6-02747	ئىستېمال سەۋىيەسى	235_2L.png	unverified
D90-6-02751	D90-6-02747	ئىستېمال فوندى	235_2L.png	unverified
D90-6-02752	D90-6-02747	ئىستېمال قىلغۇچىلار	235_2L.png	unverified
D90-6-02767	D90-6-02766	ئىستىراھەت قىلماق	237_1R.png	unverified
D90-6-02773	D90-6-02772	ئىستىسنا قىلماق	237_2L.png	unverified
D90-6-02799	D90-6-02798	ئىستىھكام ئۇرۇشى	240_2L.png	unverified
D90-6-02801	D90-6-02800	ئىستىۋرا قىلماق	240_2L.png	unverified
D90-6-02815	D90-6-02814	ئىسرىق سالماق	242_1R.png	unverified
D90-6-02829	D90-6-02828	ئىسسىز كۆمۈر	243_2L.png	verified
D90-6-02893	D90-6-02892	ئىسسىقلىق چىقىرىش رېئاكسىيىسى	250_1R.png	unverified
D90-6-02946	D90-6-02945	ئىسكەنجىگە ئالماق	255_2L.png	unverified
D90-6-02947	D90-6-02945	ئىسكەنجىگە ئېلىش	255_2L.png	unverified
D90-6-02948	D90-6-02945	ئىسكەنجە چۈشمەك	255_2L.png	unverified
D90-6-02956	D90-6-02955	ئىسكىلات خىراجىتى	256_1R.png	unverified
D90-6-02964	D90-6-02963	ئىسكىلىت مۇسكۇلى	256_2L.png	unverified
D90-6-02967	D90-6-02966	ئىسكىنە ئۇلاق	257_1R.png	verified
D90-6-02981	D90-6-02980	ئىسلامئاباد ۋاقتى	258_2L.png	unverified
D90-6-03000	D90-6-02999	ئىسلىما نەقىش	260_2L.png	unverified
D90-6-03015	D90-6-03014	ئىسىم ئالمىشى	261_2L.png	unverified
D90-6-03151	D90-6-03150	ئىشارە قىلماق	273_2L.png	unverified
D90-6-03153	D90-6-03152	ئىشارەت تىلى	273_2L.png	unverified
D90-6-03154	D90-6-03152	ئىشارەت قىلماق	273_2L.png	unverified
D90-6-03167	D90-6-03166	ئىشەنچلىك ئارىلىق	275_1R.png	unverified
D90-6-03178	D90-6-03177	ئىشتانبېغى بوش	276_2L.png	verified
D90-6-03211	D90-6-03210	ئىشچىلار ئۇيۇشمىسى قانۇنى	279_1R.png	unverified
D90-6-03227	D90-6-03226	ئىشسىز قۇۋۋەت	281_1R.png	unverified
D90-6-03228	D90-6-03226	ئىشسىزلار نىسبىتى	281_1R.png	unverified
D90-6-03235	D90-6-03234	ئىششىقسىمان بەز	281_2L.png	unverified
D90-6-03244	D90-6-03243	ئىشقارنىڭ گرام ئېكۋىۋالېنتى	282_2L.png	unverified
D90-6-03245	D90-6-03243	ئىشقار ئېرىتمىسى	282_2L.png	unverified
D90-6-03250	D90-6-03249	ئىشقارلىق بوياقلار	283_1R.png	unverified
D90-6-03251	D90-6-03249	ئىشقارلىق تۇزلار	283_1R.png	unverified
