sub_id	parent_id	phrase	source_page	status_v1
D90-2-00747	D90-2-00745	تال بوستان	072_2L.png	unverified
D90-2-00748	D90-2-00745	تال چىۋىق	072_2L.png	unverified
D90-2-00753	D90-2-00752	تالادا قالماق	073_2L.png	unverified
D90-2-00754	D90-2-00752	تالاغا چىقارماق	073_2L.png	unverified
D90-2-00755	D90-2-00752	تالاغا قارىماق	073_2L.png	unverified
D90-2-00757	D90-2-00756	تالا ئاقسىلى	074_1R.png	unverified
D90-2-00769	D90-2-00768	تالاش بولماق	075_1R.png	unverified
D90-2-00770	D90-2-00768	تالاش قىلماق	075_1R.png	unverified
D90-2-00783	D90-2-00782	تالالىق بولماق	076_2L.png	unverified
D90-2-00785	D90-2-00784	تالالىق ئاگاۋى	077_1R.png	unverified
D90-2-00786	D90-2-00784	تالالىق پەنەركە	077_1R.png	unverified
D90-2-00787	D90-2-00784	تالالىق ئۆسۈملۈكلەر	077_1R.png	unverified
D90-2-00791	D90-2-00790	تالان-تاراچ قىلماق	077_2L.png	unverified
D90-2-00815	D90-2-00814	تاللاش مۇسابىقىسى	079_2L.png	unverified
D90-2-00819	D90-2-00818	تاللانما ئەسەرلەر	080_1R.png	unverified
D90-2-00820	D90-2-00818	تاللانما ھۆكۈم	080_1R.png	unverified
D90-2-00835	D90-2-00834	تام ئەينەك	081_2L.png	unverified
D90-2-00836	D90-2-00834	تام پاتمىچۇقى	081_2L.png	verified
D90-2-00837	D90-2-00834	تام تېشەر	081_2L.png	unverified
D90-2-00838	D90-2-00834	تام چىراغ	081_2L.png	unverified
D90-2-00872	D90-2-00871	تاماكا پەرۋانىسى	084_2L.png	unverified
D90-2-00879	D90-2-00878	تامام قىلماق	085_2L.png	unverified
D90-2-00888	D90-2-00887	تامبال بېغى بوش	086_2L.png	unverified
D90-2-00906	D90-2-00905	تامغا تاش	087_2L.png	unverified
D90-2-00911	D90-2-00910	تامغىلىق ئاتوم	088_1R.png	unverified
D90-2-00922	D90-2-00921	تاناسىپنى يېشىش	089_1R.png	unverified
D90-2-00924	D90-2-00923	تاناسىپلىق كېسىكلەر	089_1R.png	unverified
D90-2-00925	D90-2-00923	تاناسىپلىق مەسىلە	089_1R.png	unverified
D90-2-00927	D90-2-00926	تاناسىل ئەزا	089_1R.png	unverified
D90-2-00928	D90-2-00926	تاناسىل ئەزا كېسەللىكلىرى	089_1R.png	unverified
D90-2-00948	D90-2-00947	تاھارەت ئالماق	090_2L.png	unverified
D90-2-00950	D90-2-00949	تاۋى چۇس	091_1R.png	unverified
D90-2-00951	D90-2-00949	تاۋىغا كەلمەك	091_1R.png	unverified
D90-2-00952	D90-2-00949	تاۋى يوق	091_1R.png	unverified
D90-2-00954	D90-2-00953	تاۋىغا كەلمەك	091_1R.png	unverified
D90-2-00964	D90-2-00963	تاۋار ئاشلىق	092_1R.png	unverified
D90-2-00965	D90-2-00963	تاۋار كاپىتالى	092_1R.png	unverified
D90-2-00966	D90-2-00963	تاۋار ماركىسى	092_1R.png	unverified
D90-2-00967	D90-2-00963	تاۋار مۇئامىلىسى	092_1R.png	unverified
D90-2-00968	D90-2-00963	تاۋار ئوغۇت	092_1R.png	verified
D90-2-00969	D90-2-00963	تاۋار ئىقتىسادچىلىقى	092_1R.png	unverified
D90-2-00984	D90-2-00983	تاۋكا قۇرماق	093_2L.png	unverified
D90-2-00994	D90-2-00993	تاۋۇز پىچىقى	094_2L.png	unverified
D90-2-00995	D90-2-00993	تاۋۇز شورپىسى	094_2L.png	unverified
D90-2-00996	D90-2-00993	تاۋۇز شىرنىسى	094_2L.png	unverified
D90-2-00997	D90-2-00993	تاۋۇز مۇرابباسى	094_2L.png	unverified
D90-2-01002	D90-2-01001	تاۋۇش پەردىسى	095_1R.png	verified
D90-2-01016	D90-2-01015	تاۋۇشلۇق تىل	096_2L.png	unverified
D90-2-01017	D90-2-01015	تاۋۇشلۇق يېزىق	096_2L.png	unverified
D90-2-01032	D90-2-01031	تايانچ بازا	098_1R.png	unverified
D90-2-01069	D90-2-01068	تايىنىش نۇقتىسى	101_2L.png	unverified
D90-2-01085	D90-2-01084	تەبەسسۇم قىلماق	103_2L.png	unverified
D90-2-01087	D90-2-01086	تەبدىل قىلماق	103_2L.png	unverified
D90-2-01089	D90-2-01088	تەبرىك خەت	104_1R.png	unverified
D90-2-01090	D90-2-01088	تەبرىك سۆز	104_1R.png	unverified
D90-2-01096	D90-2-01095	تەبىئەت پەلسەپىسى	104_2L.png	unverified
D90-2-01144	D90-2-01143	تەپەككۇر شەكلى	110_1R.png	unverified
D90-2-01165	D90-2-01164	تەپسىر قىلماق	112_1R.png	unverified
D90-2-01172	D90-2-01171	تەپكە شانىسى	113_1R.png	unverified
D90-2-01178	D90-2-01177	تەپمە چاق	113_1R.png	unverified
D90-2-01179	D90-2-01177	تەپمە ھالال	113_1R.png	unverified
D90-2-01202	D90-2-01201	تەتۈر تاناسىپلىق مەسىلە	116_1R.png	unverified
D90-2-01207	D90-2-01206	تەتۈر شامال چىقارماق	116_2L.png	unverified
D90-2-01222	D90-2-01221	تەتۈرلۈك قىلماق	118_1R.png	unverified
D90-2-01260	D90-2-01259	تەخسە كۆتۈرمەك	122_1R.png	unverified
D90-2-01261	D90-2-01259	تەخسىسى چېقىلماق	122_1R.png	unverified
D90-2-01276	D90-2-01275	تەخمىن قىلماق	123_2L.png	unverified
D90-2-01281	D90-2-01280	تەخمىنىي بۆلۈنمە	124_1R.png	unverified
D90-2-01282	D90-2-01280	تەخمىنىي قىممەت	124_1R.png	unverified
D90-2-01284	D90-2-01283	تەخىر بولماق	124_1R.png	unverified
D90-2-01285	D90-2-01283	تەخىر قىلماق	124_1R.png	unverified
D90-2-01289	D90-2-01288	تەدبىر كۆرمەك ← تەدبىر قوللانماق	124_2L.png	unverified
D90-2-01295	D90-2-01294	تەدرىجىي تەرەققىيات	125_1R.png	verified
D90-2-01303	D90-2-01302	تەرى بۇزۇلماق	126_1R.png	unverified
D90-2-01304	D90-2-01302	تەرى تۇتۇلىق	126_1R.png	unverified
D90-2-01305	D90-2-01302	تەرى سۆرۈن	126_1R.png	unverified
D90-2-01306	D90-2-01302	تەرىنى تۈرمەك	126_1R.png	unverified
D90-2-01345	D90-2-01344	تەرەڭلىكى تۆۋەنلەش	129_2L.png	verified
D90-2-01362	D90-2-01361	تەرتىپ سان	131_1R.png	unverified
D90-2-01373	D90-2-01372	تەرجىمە فىلىم	132_1R.png	unverified
D90-2-01439	D90-2-01438	تەزىم قىلماق	138_1R.png	unverified
D90-2-01479	D90-2-01478	تەستىقىي شەكىل	142_1R.png	unverified
D90-2-01480	D90-2-01478	تەستىقىي ھۆكۈم	142_1R.png	unverified
D90-2-01481	D90-2-01478	تەستىقىي ئۇقۇم	142_1R.png	unverified
D90-2-01485	D90-2-01484	تەسكەي ئۆسۈملۈكلىرى	142_1R.png	unverified
D90-2-01513	D90-2-01512	تەسىر قالدۇرماق	145_1R.png	unverified
D90-2-01514	D90-2-01512	تەسىر قوزغىماق	145_1R.png	unverified
D90-2-01515	D90-2-01512	تەسىر قىلماق	145_1R.png	unverified
D90-2-01516	D90-2-01512	تەسىر كۆرسەتمەك	145_1R.png	unverified
D90-2-01535	D90-2-01534	تەشەككۈر بىلدۇرمەك	147_1R.png	unverified
D90-2-01536	D90-2-01534	تەشەككۈر ئېيتماق	147_1R.png	unverified
D90-2-01544	D90-2-01543	تەشكۈچى قۇرت	147_2L.png	unverified
D90-2-01546	D90-2-01545	تەشكىل بولماق ← تەشكىل تاپماق	148_1R.png	unverified
D90-2-01547	D90-2-01545	تەشكىل تاپماق	148_1R.png	unverified
D90-2-01548	D90-2-01545	تەشكىل قىلغۇچى كۈچ	148_1R.png	unverified
D90-2-01549	D90-2-01545	تەشكىل قىلماق	148_1R.png	unverified
D90-2-01565	D90-2-01564	تەشمە ستانوك	150_1R.png	unverified
D90-2-01568	D90-2-01567	تەشنا بولماق	150_1R.png	unverified
D90-2-01592	D90-2-01591	تەقدىرگە تەن بەرمەك	152_2L.png	unverified
D90-2-01622	D90-2-01621	تەقلىد قۇرۇلما	155_2L.png	unverified
D90-2-01628	D90-2-01627	تەقلىدىي ئاۋاز	156_1R.png	unverified
D90-2-01629	D90-2-01627	تەقلىدىي ھەرىكەت	156_1R.png	unverified
D90-2-01659	D90-2-01658	تەكتى تاش يەرلىك سۇ تۈڭگەنلىرىنىڭ ئاستىنقى تېپى	159_1R.png	unverified
D90-2-01669	D90-2-01668	تەكرارلاش تىزىسى	160_1R.png	unverified
D90-2-01670	D90-2-01668	تەكرارلاش دەرسى	160_1R.png	unverified
D90-2-01682	D90-2-01681	تەكشى يۈزلۈك دولقۇن	161_2L.png	unverified
D90-2-01689	D90-2-01688	تەكشىلىكتىكى شەكىل	162_1R.png	unverified
D90-2-01693	D90-2-01691	تەكلىپ مۇسابىقىسى	162_2L.png	unverified
D90-2-01700	D90-2-01699	تەكىيە كاۋا	163_1R.png	unverified
D90-2-01765	D90-2-01764	تەڭپۇڭ بولماق	170_1R.png	unverified
D90-2-01773	D90-2-01772	تەڭپۇڭلۇق سەزگۈسى	170_2L.png	unverified
D90-2-01774	D90-2-01772	تەڭپۇڭلۇق لىمى	170_2L.png	unverified
D90-2-01775	D90-2-01772	تەڭپۇڭلۇق نەزەرىيىسى	170_2L.png	unverified
D90-2-01801	D90-2-01800	تەڭشىمە دۇمباق	173_2L.png	unverified
D90-2-01810	D90-2-01809	تەڭكەش بولماق	174_2L.png	unverified
D90-2-01818	D90-2-01817	تەڭگىچە غول	175_2L.png	unverified
D90-2-01819	D90-2-01817	تەڭگىچە قاسراق	175_2L.png	unverified
D90-2-01820	D90-2-01817	تەڭگىچە قاناتلىقلار ئەترىتى	175_2L.png	unverified
D90-2-01838	D90-2-01837	تەڭلىمىلەر سىستېمىسى	177_2L.png	unverified
D90-2-01849	D90-2-01848	تەلەپپۇز قائىدىسى	179_1R.png	unverified
D90-2-01850	D90-2-01848	تەلەپپۇز قىلماق	179_1R.png	unverified
D90-2-01879	D90-2-01878	تەلپىكى سۇغا چىلاشماق ← دوپپىسى سۇغا چىلاشماق	181_2L.png	unverified
D90-2-01880	D90-2-01878	تەلپىكىنى ئاسمانغا ئاتماق ← دوپپىسىنى ئاسمانغا ئاتماق	181_2L.png	unverified
D90-2-01960	D90-2-01959	تەمكىن بولماق	190_1R.png	unverified
D90-2-01984	D90-2-01983	تەن بوشلۇقى	192_2L.png	unverified
D90-2-01985	D90-2-01983	تەن تەمرەتكىسى	192_2L.png	unverified
D90-2-01986	D90-2-01983	تەن تىپى	192_2L.png	unverified
D90-2-02011	D90-2-02010	تەنبىھ بەرمەك	195_1R.png	unverified
D90-2-02012	D90-2-02010	تەنبىھ بېرىش	195_1R.png	unverified
D90-2-02018	D90-2-02017	تەنتەربىيە چېنىقىش ئۆلچىمى	195_2L.png	unverified
D90-2-02019	D90-2-02017	تەنتەربىيە سارىيى	195_2L.png	unverified
D90-2-02020	D90-2-02017	تەنتەربىيە سۈرەتچىلىكى	195_2L.png	unverified
D90-2-02060	D90-2-02059	تەننەرخ باھا	199_2L.png	unverified
D90-2-02061	D90-2-02059	تەننەرخ بوغالتىرلىقى	199_2L.png	unverified
D90-2-02083	D90-2-02082	تەھدىت سالماق	202_1R.png	unverified
D90-2-02085	D90-2-02084	تەھرىر ھەيئىتى	202_2L.png	unverified
D90-2-02086	D90-2-02084	تەھرىر ئىلاۋىسى	202_2L.png	unverified
D90-2-02093	D90-2-02092	تەھسىل ئالماق	202_2L.png	unverified
D90-2-02094	D90-2-02092	تەھسىل قىلماق	202_2L.png	unverified
D90-2-02110	D90-2-02109	تەھلىكە سالماق	204_1R.png	unverified
D90-2-02122	D90-2-02121	تەۋە بولماق	205_2L.png	unverified
D90-2-02125	D90-2-02124	تەۋەججۇ قىلماق	205_2L.png	unverified
D90-2-02130	D90-2-02129	تەۋەررۈك بولماق	206_1R.png	unverified
D90-2-02132	D90-2-02131	تەۋەككۈل دەپ	206_2L.png	unverified
D90-2-02133	D90-2-02131	تەۋەككۈل قىلماق	206_2L.png	unverified
D90-2-02152	D90-2-02151	تەۋرەنمە ھەرىكەت	208_2L.png	unverified
D90-2-02209	D90-2-02208	تراخىتلىق ئاندېزىت ← مونزونىت	214_1R.png	unverified
D90-2-02210	D90-2-02208	تراخىتلىق تۈزۈلمە	214_1R.png	unverified
D90-2-02224	D90-2-02223	ترانسپورت ئايروپىلانى	215_1R.png	unverified
D90-2-02234	D90-2-02233	تروپىك بەلباغ	216_1R.png	unverified
D90-2-02235	D90-2-02233	تروپىك بېلىقلىرى	216_1R.png	verified
D90-2-02236	D90-2-02233	تروپىك سىزىقى	216_1R.png	unverified
D90-2-02249	D90-2-02248	ترىگونومېترىيىلىك تەڭلىمە	217_2L.png	unverified
D90-2-02250	D90-2-02248	ترىگونومېترىيىلىك فۇنكسىيە	217_2L.png	unverified
D90-2-02254	D90-2-02253	توپ بۇلۇت	218_1R.png	unverified
D90-2-02255	D90-2-02253	توپ ساتماق	218_1R.png	unverified
D90-2-02298	D90-2-02297	توپچى پاراخوت	222_1R.png	unverified
D90-2-02299	D90-2-02297	توپچى قىسىم	222_1R.png	unverified
D90-2-02304	D90-2-02303	توپلاشتۇرۇلغان ئېلېكتر يولى	222_1R.png	unverified
D90-2-02308	D90-2-02307	توپلام ئۇقۇم	222_2L.png	unverified
D90-2-02345	D90-2-02344	توختالغۇسى بار	227_1R.png	unverified
D90-2-02356	D90-2-02355	توختاملىق ئىشچى	229_1R.png	unverified
D90-2-02360	D90-2-02359	توختىتىپ قويۇش	229_1R.png	unverified
D90-2-02366	D90-2-02365	توخۇ ئەت	230_2L.png	unverified
D90-2-02367	D90-2-02365	توخۇ پوقى	230_2L.png	unverified
D90-2-02388	D90-2-02386	تور پاختا	233_1R.png	unverified
D90-2-02389	D90-2-02386	تور پايپاق	233_1R.png	unverified
D90-2-02390	D90-2-02386	تور پەردە	233_1R.png	unverified
D90-2-02391	D90-2-02386	تور تارتماق	233_1R.png	unverified
D90-2-02392	D90-2-02386	تور تۈزمەك	233_1R.png	unverified
D90-2-02393	D90-2-02386	توردىن چۈشۈپ قالماق	233_1R.png	unverified
D90-2-02394	D90-2-02386	تور سالماق	233_1R.png	unverified
D90-2-02395	D90-2-02386	تورغا چۈشمەك	233_1R.png	unverified
D90-2-02408	D90-2-02407	تورپاقنى چىمدىپ ئۆلتۈرىدىغان	234_1R.png	unverified
D90-2-02414	D90-2-02413	تورسىمان ئىچكى تېرە سىستېمىسى	234_2L.png	unverified
D90-2-02486	D90-2-02485	توسقۇچى قەۋەت	241_2L.png	unverified
D90-2-02522	D90-2-02521	توشۇغۇچى تاسما	247_2L.png	unverified
D90-2-02523	D90-2-02521	توشۇغۇچى راكېتا	247_2L.png	unverified
D90-2-02583	D90-2-02582	توقاچ سوپۇن	256_2L.png	unverified
D90-2-02652	D90-2-02651	توقۇمىچى قىز يۇلتۇزى	263_2L.png	unverified
D90-2-02669	D90-2-02668	توك ئامبۇرى	266_1R.png	unverified
D90-2-02670	D90-2-02668	توك بېسىمى	266_1R.png	unverified
D90-2-02671	D90-2-02668	توك بىلەن داۋالاش	266_1R.png	unverified
D90-2-02672	D90-2-02668	توك تەقسىملەش تاختىسى	266_1R.png	unverified
D90-2-02737	D90-2-02736	توڭگۇز تورپىقى ئوينىماق	271_2L.png	unverified
D90-2-02738	D90-2-02736	توڭگۇز يىلى	271_2L.png	unverified
D90-2-02747	D90-2-02746	توڭلاش نۇقتىسى	272_2L.png	unverified
D90-2-02765	D90-2-02764	تولدۇرغۇچى بۇلۇڭ	274_1R.png	unverified
D90-2-02766	D90-2-02764	تولدۇرغۇچى بېقىندى جۈملە	274_1R.png	unverified
D90-2-02767	D90-2-02764	تولدۇرغۇچى توسۇق	274_2L.png	unverified
D90-2-02769	D90-2-02768	تولدۇرما ئېتىز	274_2L.png	unverified
D90-2-02787	D90-2-02786	تولغىما يۈز	276_2L.png	unverified
D90-2-02835	D90-2-02834	توم بولقا	283_1R.png	unverified
D90-2-02836	D90-2-02834	توم تۇمشۇق قۇچقاچ	283_1R.png	unverified
D90-2-02868	D90-2-02867	تومۇرلۇق پەردە	286_2L.png	unverified
D90-2-02880	D90-2-02879	تونا دەرىخى	288_1R.png	unverified
D90-2-02882	D90-2-02881	تونچە ياقا	288_1R.png	unverified
D90-2-02892	D90-2-02891	تونۇر كاۋىپى	289_1R.png	unverified
D90-2-02895	D90-2-02894	تونۇشنى بىرلىككە كەلتۈرمەك	289_2L.png	unverified
D90-2-02957	D90-2-02956	تويۇنغان پار بېسىمى	298_1R.png	unverified
D90-2-02958	D90-2-02956	تويۇنغان توپا	298_1R.png	unverified
D90-2-02959	D90-2-02956	تويۇنغان رەڭ	298_1R.png	unverified
D90-2-02962	D90-2-02961	تويۇنۇش پەرقى	298_2L.png	unverified
D90-2-03009	D90-2-03008	تۇتقا قىلماق	303_2L.png	unverified
D90-2-03010	D90-2-03008	تۇتقىغا كۆتۈرمەك	303_2L.png	unverified
D90-2-03012	D90-2-03011	تۇتقاق كېسەللىكى	303_2L.png	unverified
D90-2-03014	D90-2-03013	تۇتقاقلىق ئاغرىش	304_1R.png	unverified
D90-2-03017	D90-2-03016	تۇتقان يېرىنى يۇلۇپ چىقماق	304_1R.png	unverified
D90-2-03029	D90-2-03028	تۇتقۇن جىسىم	305_2L.png	unverified
D90-2-03058	D90-2-03057	تۇتۇق بەرمەسلىك	311_1R.png	unverified
D90-2-03060	D90-2-03059	تۇتۇق بەگ	311_2L.png	unverified
D90-2-03071	D90-2-03070	تۇتىيا ئەيلىمەك	313_1R.png	unverified
D90-2-03072	D90-2-03070	تۇتىيا ئەتىۋارلىق نەرسە دەپ قارالماق	313_1R.png	unverified
D90-2-03074	D90-2-03073	تۇجا تىلى	313_2L.png	unverified
D90-2-03082	D90-2-03081	تۇخۇم باستۇرماق	314_1R.png	unverified
D90-2-03083	D90-2-03081	تۇخۇم باسماق	314_1R.png	unverified
D90-2-03120	D90-2-03119	تۇخۇملۇق كۆپىيىش	317_1R.png	unverified
D90-2-03126	D90-2-03125	تۇرا بېگى	317_2L.png	verified
D90-2-03128	D90-2-03127	تۇرار جاي	317_2L.png	unverified
D90-2-03132	D90-2-03131	تۇراقسىز بىخ	318_1R.png	unverified
D90-2-03133	D90-2-03131	تۇراقسىز تەڭپۇڭلۇق	318_1R.png	unverified
D90-2-03134	D90-2-03131	تۇراقسىز قىزىتما	318_1R.png	unverified
D90-2-03135	D90-2-03131	تۇراقسىز كاپىتال	318_1R.png	unverified
D90-2-03147	D90-2-03146	تۇراقلىق ئەزا ← ئازاد ئەزا	319_1R.png	verified
D90-2-03148	D90-2-03146	تۇراقلىق بىرىكمە	319_1R.png	unverified
D90-2-03159	D90-2-03158	تۇرالغۇ جاي	320_2L.png	unverified
D90-2-03175	D90-2-03174	تۇرغۇت قامچا	321_2L.png	unverified
D90-2-03189	D90-2-03188	تۇرغۇن يۇلتۇزلار سىستېمىسى	323_1R.png	unverified
D90-2-03214	D90-2-03213	تۇرۇبا كۈلۈچى	328_1R.png	unverified
D90-2-03217	D90-2-03216	تۇرۇپ چامغۇر	328_2L.png	unverified
D90-2-03219	D90-2-03218	تۇرۇپ تۇرماق	328_2L.png	unverified
D90-2-03253	D90-2-03252	تۇزاققا چۈشمەك	332_1R.png	unverified
D90-2-03268	D90-2-03267	تۇزسىز گەپ	333_2L.png	unverified
D90-2-03269	D90-2-03267	تۇزسىز سۇ	333_2L.png	unverified
D90-2-03276	D90-2-03275	تۇزلانغان تۇخۇم	334_1R.png	unverified
D90-2-03279	D90-2-03278	تۇزلۇق سۇدا ئۇرۇق تاللاش	334_1R.png	verified
D90-2-03295	D90-2-03294	تۇغ تۇتماق ← تۇغ سالماق	336_1R.png	unverified
D90-2-03296	D90-2-03294	تۇغ سالماق	336_1R.png	unverified
D90-2-03298	D90-2-03297	تۇغان تۇتماق ← تۇغان سالماق	336_1R.png	unverified
D90-2-03299	D90-2-03297	تۇغان سالماق	336_1R.png	unverified
D90-2-03314	D90-2-03313	تۇغما قابىلىيەت	338_1R.png	unverified
D90-2-03315	D90-2-03313	تۇغما كېسەل	338_1R.png	unverified
D90-2-03336	D90-2-03335	تۇغۇلۇش نىسبىتى	340_1R.png	verified
D90-2-03351	D90-2-03350	تۇڭگۇس-مانجۇ تىللىرى تۈركۈمى	341_2L.png	unverified
D90-2-03357	D90-2-03356	تۇلۇق سالماق	342_2L.png	unverified
D90-2-03361	D90-2-03360	تۇلۇقلۇق تاپانچا	343_1R.png	unverified
D90-2-03427	D90-2-03426	تۇننۇس بېلىقى	350_1R.png	verified
D90-2-03449	D90-2-03448	تۇيۇق شەكىل	351_2L.png	unverified
D90-2-03450	D90-2-03448	تۇيۇق ئېلېكتر يولى	351_2L.png	unverified
D90-2-03451	D90-2-03448	تۇيۇق يول	351_2L.png	unverified
D90-2-03452	D90-2-03448	تۇيۇق يولغا كىرىپ قالماق	351_2L.png	unverified
D90-2-03461	D90-2-03460	تۆپە تاش	352_2L.png	unverified
D90-2-03462	D90-2-03460	تۆپىسىدىن چۈشمەك ← ئۈستىدىن چۈشمەك	352_2L.png	unverified
D90-2-03545	D90-2-03544	تۆش سۆڭىكى	360_1R.png	unverified
D90-2-03546	D90-2-03544	تۆش ئۇلاڭ	360_1R.png	unverified
D90-2-03547	D90-2-03544	تۆش يانچۇق	360_1R.png	unverified
D90-2-03555	D90-2-03554	تۆشۈكى بار	361_1R.png	unverified
D90-2-03556	D90-2-03554	تۆشۈكى يوق	361_1R.png	unverified
D90-2-03565	D90-2-03564	تۆكمە قۇم	361_2L.png	unverified
D90-2-03566	D90-2-03564	تۆكمە قىلىپ سېتىش	361_2L.png	unverified
D90-2-03567	D90-2-03564	تۆكمە يامغۇر	361_2L.png	unverified
D90-2-03573	D90-2-03572	تۆگە تاپان	363_1R.png	verified
D90-2-03574	D90-2-03572	تۆگە تايلاق بولماق	363_1R.png	unverified
D90-2-03575	D90-2-03572	تۆگە تايلاق قىلماق	363_1R.png	unverified
D90-2-03620	D90-2-03619	تۆمۈر باكتېرىيىسى	367_1R.png	unverified
D90-2-03626	D90-2-03625	تۆمۈر تىكەنلىك توسۇق	367_2L.png	unverified
D90-2-03652	D90-2-03651	تۆمۈرلۈك ئاقسىل	370_1R.png	unverified
D90-2-03655	D90-2-03653	تۆمۈريول قىسمى	370_2L.png	unverified
D90-2-03681	D90-2-03680	تۆۋەن ئاۋاز دولقۇنى	373_2L.png	unverified
D90-2-03683	D90-2-03682	تۆۋەن بېسىم رايونى	373_2L.png	unverified
D90-2-03684	D90-2-03682	تۆۋەن بېسىم قاينىمى	373_2L.png	unverified
D90-2-03723	D90-2-03722	تۈپ زىددىيەت	377_2L.png	unverified
D90-2-03724	D90-2-03722	تۈپ سان	377_2L.png	unverified
D90-2-03725	D90-2-03722	تۈپ سۆز	377_2L.png	unverified
D90-2-03726	D90-2-03722	تۈپ سۈپەت ← ئەسلىي سۈپەت	377_2L.png	unverified
D90-2-03727	D90-2-03722	تۈپ قورۇل	377_2L.png	unverified
D90-2-03728	D90-2-03722	تۈپ كۆپەيتكۈچى	377_2L.png	unverified
D90-2-03734	D90-2-03733	تۈپتالاس قىلماق	378_1R.png	unverified
D90-2-03749	D90-2-03748	تۈتەك بومبىسى	379_2L.png	unverified
D90-2-03750	D90-2-03748	تۈتەك پەردە	379_2L.png	unverified
D90-2-03751	D90-2-03748	تۈتەك تاز	379_2L.png	unverified
D90-2-03758	D90-2-03757	تۈتۈنسىز پورۇخ	380_2L.png	unverified
D90-2-03766	D90-2-03765	تۈر ئارا چېتىشتۇرۇش	381_1R.png	unverified
D90-2-03796	D90-2-03795	تۈركۈم ئايرىش بەلگىسى	383_2L.png	unverified
D90-2-03804	D90-2-03803	تۈركىي تىللار	384_1R.png	unverified
D90-2-03805	D90-2-03803	تۈركىي تىللار تۈركۈمى	384_1R.png	unverified
D90-2-03823	D90-2-03822	تۈرلۈك مال	385_2L.png	unverified
D90-2-03829	D90-2-03828	تۈرمىگە تاشلىماق	386_1R.png	unverified
D90-2-03847	D90-2-03846	تۈرۈم چاق	388_1R.png	unverified
D90-2-03848	D90-2-03846	تۈرۈم چاق گۈندىسى	388_1R.png	unverified
D90-2-03882	D90-2-03881	تۈزمە قانۇن	392_1R.png	unverified
D90-2-03897	D90-2-03896	تۈزىتىش جەدۋىلى	394_1R.png	unverified
D90-2-03899	D90-2-03898	تۈزىتىلگەن نەشرى	394_2L.png	verified
D90-2-03914	D90-2-03913	تۈك تاشلىماق	396_2L.png	unverified
D90-2-03928	D90-2-03927	تۈكلۈك ئاق تېرەك	397_2L.png	unverified
D90-2-03934	D90-2-03927	تۈكلۈك لېچىنكا	398_2L.png	verified
