sub_id	parent_id	phrase	source_page	status_v1
D90-1-00376	D90-1-00373	ئاچا قايرىما ياقىلىق كاستۇم	031_2L.png	unverified
D90-1-00377	D90-1-00373	ئاچا قۇلاق	031_2L.png	unverified
D90-1-00384	D90-1-00383	ئاچاڭزۇ تىلى	032_1R.png	unverified
D90-1-00419	D90-1-00418	ئاچچىق-چۈچۈكىنى قېتىماق	034_2L.png	unverified
D90-1-00458	D90-1-00457	ئاختا ئات	038_2L.png	unverified
D90-1-00459	D90-1-00457	ئاختا بولماق	038_2L.png	unverified
D90-1-00460	D90-1-00457	ئاختا قىلماق	038_2L.png	unverified
D90-1-00462	D90-1-00461	ئاختارما سۈيى	038_2L.png	unverified
D90-1-00463	D90-1-00461	ئاختارما قىلماق	038_2L.png	unverified
D90-1-00488	D90-1-00487	ئاخىرقى پەللە	041_1R.png	unverified
D90-1-00489	D90-1-00487	ئاخىرقى خانا	041_1R.png	unverified
D90-1-00490	D90-1-00487	ئاخىرقى سوت	041_1R.png	unverified
D90-1-00491	D90-1-00487	ئاخىرقى نەپىسىگىچە	041_1R.png	unverified
D90-1-00492	D90-1-00487	ئاخىرقى نۇسخا	041_1R.png	unverified
D90-1-00493	D90-1-00487	ئاخىرقى ھۆكۈم	041_1R.png	unverified
D90-1-00494	D90-1-00487	ئاخىرقى ھېسابتا	041_1R.png	unverified
D90-1-00512	D90-1-00511	ئاداشقان نېرۋا	042_2L.png	unverified
D90-1-00582	D90-1-00581	ئادەمسىمان مايمۇن	048_1R.png	unverified
D90-1-00584	D90-1-00583	ئادەمگەرچىلىكتىن چىقماق	048_2L.png	unverified
D90-1-00585	D90-1-00583	ئادەمگەرچىلىك قىلماق	048_2L.png	unverified
D90-1-00594	D90-1-00593	ئاددىي ئاتالغۇلۇق سان	049_2L.png	unverified
D90-1-00595	D90-1-00593	ئاددىي ئامفىبول	049_2L.png	unverified
D90-1-00633	D90-1-00632	ئادىئاباتىك جەريان	052_2L.png	unverified
D90-1-00637	D90-1-00636	ئادىل بولماق	052_2L.png	unverified
D90-1-00727	D90-1-00726	ئارپىبەدىيان چىيى	060_2L.png	unverified
D90-1-00764	D90-1-00763	ئارچا ئائىلىسى	063_2L.png	unverified
D90-1-00802	D90-1-00801	ئارغامچا بوي	066_2L.png	unverified
D90-1-00803	D90-1-00801	ئارغامچا تارتماق ← ئارغامچا توسماق	066_2L.png	unverified
D90-1-00804	D90-1-00801	ئارغامچا تارتىشىش	066_2L.png	unverified
D90-1-00805	D90-1-00801	ئارغامچا توسماق	066_2L.png	unverified
D90-1-00806	D90-1-00801	ئارغامچا سەكرەش	066_2L.png	unverified
D90-1-00807	D90-1-00801	ئارغامچا شوتا	066_2L.png	verified
D90-1-00808	D90-1-00801	ئارغامچىغا يامىشىپ چىقىش	066_2L.png	unverified
D90-1-00821	D90-1-00820	ئارقا بەل	067_2L.png	unverified
D90-1-00861	D90-1-00860	ئارقاق باسماق	071_1R.png	unverified
D90-1-00877	D90-1-00876	ئارقىمۇئارقا بۆلۈش	072_1R.png	unverified
D90-1-00878	D90-1-00876	ئارقىمۇئارقا قوشۇش	072_1R.png	unverified
D90-1-00894	D90-1-00893	ئارمىيە تۈرى	073_2L.png	unverified
D90-1-00911	D90-1-00910	ئارىسالدى بولماق	075_1R.png	unverified
D90-1-00919	D90-1-00918	ئارىفمېتىكىلىق قاتار ← تەڭ ئايرىمىلىق قاتار	075_2L.png	unverified
D90-1-00926	D90-1-00925	ئارىلاش بىخ	076_1R.png	unverified
D90-1-00927	D90-1-00925	ئارىلاش تالالىق توقۇلما	076_2L.png	unverified
D90-1-00928	D90-1-00925	ئارىلاش ئورمان	076_2L.png	unverified
D90-1-00929	D90-1-00925	ئارىلاش ئوزۇقلىنىش	076_2L.png	unverified
D90-1-00932	D90-1-00931	ئارىلاشتۇرۇش ماشىنىسى	076_2L.png	unverified
D90-1-00933	D90-1-00931	ئارىلاشتۇرۇش نىسبىتى	076_2L.png	unverified
D90-1-00939	D90-1-00938	ئارىلىق جىنس	077_2L.png	unverified
D90-1-00940	D90-1-00938	ئارىلىق مېڭە	077_2L.png	unverified
D90-1-00954	D90-1-00953	ئاز دېگەندە	079_1R.png	unverified
D90-1-00955	D90-1-00953	ئاز سانلىق	079_1R.png	unverified
D90-1-00956	D90-1-00953	ئاز سانلىق مىللەت	079_1R.png	unverified
D90-1-00957	D90-1-00953	ئاز سۆزلۈك	079_1R.png	unverified
D90-1-00958	D90-1-00953	ئاز قالماق	079_1R.png	unverified
D90-1-00973	D90-1-00972	ئازاد ئەزا	081_1R.png	unverified
D90-1-00974	D90-1-00972	ئازاد بولماق	081_1R.png	unverified
D90-1-00975	D90-1-00972	ئازاد قىلماق	081_1R.png	unverified
D90-1-01021	D90-1-01020	ئازما ئايغىر	085_1R.png	unverified
D90-1-01022	D90-1-01020	ئازما قوچقار	085_1R.png	unverified
D90-1-01053	D90-1-01052	ئاسارەتكە چۈشمەك	087_2L.png	unverified
D90-1-01054	D90-1-01052	ئاسارەتكە سالماق	087_2L.png	unverified
D90-1-01062	D90-1-01061	ئاساستىكى بۇلۇڭ	088_2L.png	unverified
D90-1-01077	D90-1-01076	ئاساسلىق ئاشلىق	090_2L.png	unverified
D90-1-01078	D90-1-01076	ئاساسلىق بولمىغان زىددىيەت	090_2L.png	unverified
D90-1-01079	D90-1-01076	ئاساسلىق بولمىغان ئېقىم	090_2L.png	unverified
D90-1-01080	D90-1-01076	ئاساسلىق تۇزلار	090_2L.png	unverified
D90-1-01081	D90-1-01076	ئاساسلىق يېمەكلىك	090_2L.png	unverified
D90-1-01084	D90-1-01083	ئاساسىي ئامىل	091_1R.png	unverified
D90-1-01085	D90-1-01083	ئاساسىي بىلىم	091_1R.png	unverified
D90-1-01086	D90-1-01083	ئاساسىي جازا	091_1R.png	unverified
D90-1-01087	D90-1-01083	ئاساسىي جىنايەتچى	091_1R.png	unverified
D90-1-01088	D90-1-01083	ئاساسىي دەرس	091_1R.png	unverified
D90-1-01151	D90-1-01150	ئاسترونومىيە سائىتى	096_2L.png	unverified
D90-1-01152	D90-1-01150	ئاسترونومىيە كالېندارى ← ئاسترونومىيە يىلنامىسى	096_2L.png	unverified
D90-1-01177	D90-1-01176	ئاسراش دالىنى	098_2L.png	unverified
D90-1-01190	D90-1-01189	ئاسسىمىلياتسىيە بولماق	099_2L.png	unverified
D90-1-01191	D90-1-01189	ئاسسىمىلياتسىيە رولى	099_2L.png	unverified
D90-1-01192	D90-1-01189	ئاسسىمىلياتسىيە سىياسىتى	099_2L.png	unverified
D90-1-01199	D90-1-01198	ئاسقاق سالماق	100_1R.png	unverified
D90-1-01215	D90-1-01214	ئاسما بۆشۈك	101_1R.png	unverified
D90-1-01216	D90-1-01214	ئاسما تەڭ	101_1R.png	unverified
D90-1-01217	D90-1-01214	ئاسما تورۇس	101_1R.png	unverified
D90-1-01218	D90-1-01214	ئاسما چىراغ	101_1R.png	unverified
D90-1-01219	D90-1-01214	ئاسما خەرىتە	101_1R.png	unverified
D90-1-01220	D90-1-01214	ئاسما سائەت	101_1R.png	unverified
D90-1-01221	D90-1-01214	ئاسما شىم	101_1R.png	unverified
D90-1-01222	D90-1-01214	ئاسما كەمەر	101_1R.png	unverified
D90-1-01267	D90-1-01266	ئاسىيا قىتئەسى	104_1R.png	unverified
D90-1-01294	D90-1-01293	ئاشسۈيىنى بەرمەك	106_2L.png	unverified
D90-1-01297	D90-1-01296	ئاشقازان ئاستى بېزى ← ئۇيقۇلۇق	106_2L.png	unverified
D90-1-01298	D90-1-01296	ئاشقازان بوشلۇقى	106_2L.png	unverified
D90-1-01299	D90-1-01296	ئاشقازان بېزى	106_2L.png	unverified
D90-1-01314	D90-1-01313	ئاشكارا ئالامەت	107_2L.png	unverified
D90-1-01328	D90-1-01327	ئاشلانغان تېرە	108_2L.png	unverified
D90-1-01332	D90-1-01331	ئاشلىق ئامبىرى	109_1R.png	unverified
D90-1-01333	D90-1-01331	ئاشلىق بازىرى	109_1R.png	unverified
D90-1-01334	D90-1-01331	ئاشلىق بېلىتى	109_1R.png	unverified
D90-1-01335	D90-1-01331	ئاشلىق پونكىتى	109_1R.png	unverified
D90-1-01336	D90-1-01331	ئاشلىق دۇكىنى	109_1R.png	unverified
D90-1-01337	D90-1-01331	ئاشلىق زىرائەتلىرى	109_1R.png	verified
D90-1-01343	D90-1-01342	ئاشنا بولماق	110_1R.png	unverified
D90-1-01344	D90-1-01342	ئاشنا تۇتماق	110_1R.png	unverified
D90-1-01359	D90-1-01358	ئاشىق بولماق	111_1R.png	unverified
D90-1-01374	D90-1-01373	ئاغدۇرما ھارۋا	112_1R.png	unverified
D90-1-01380	D90-1-01379	ئاغدۇرۇلغان پۈرمە	112_2L.png	unverified
D90-1-01405	D90-1-01404	ئاغى قىلماق	114_2L.png	unverified
D90-1-01548	D90-1-01547	ئافرىقا قىتئەسى	124_1R.png	unverified
D90-1-01695	D90-1-01694	ئاقار جىسىم	135_2L.png	unverified
D90-1-01699	D90-1-01698	ئاقارتقۇچ پاراشوك	136_1R.png	unverified
D90-1-01700	D90-1-01698	ئاقارتقۇچ سېغىز توپا	136_1R.png	unverified
D90-1-01733	D90-1-01732	ئاقساقاللىق قىلماق	138_2L.png	unverified
D90-1-01742	D90-1-01741	ئاقسىل سىيىش	139_1R.png	unverified
D90-1-01771	D90-1-01770	ئاقما يارا	141_2L.png	unverified
D90-1-01812	D90-1-01811	ئاكتىپلاشتۇرۇلغان كۆمۈر	144_2L.png	unverified
D90-1-01849	D90-1-01848	ئاگگليوتىناتىپ تىللار	147_2L.png	unverified
D90-1-01853	D90-1-01852	ئاڭ فورمىسى	148_1R.png	unverified
D90-1-01909	D90-1-01908	ئالاق-جالاق بولماق	153_2L.png	unverified
D90-1-01910	D90-1-01908	ئالاق-جالاق قىلماق	153_2L.png	unverified
D90-1-01912	D90-1-01911	ئالاقزادە بولماق	153_2L.png	unverified
D90-1-01987	D90-1-01986	ئالتۇن بېلىق	159_2L.png	unverified
D90-1-02051	D90-1-02050	ئالدىدىكى ئاشنى تارتىۋالماق	165_2L.png	unverified
D90-1-02053	D90-1-02052	ئالدىدىن توغرا ئۆتمەك	165_2L.png	unverified
D90-1-02054	D90-1-02052	ئالدىدىن ئۆتكۈزمەك	165_2L.png	unverified
D90-1-02055	D90-1-02052	ئالدىدىن ئۆتمەك	165_2L.png	unverified
D90-1-02090	D90-1-02089	ئالغا باسماق	169_1R.png	unverified
D90-1-02091	D90-1-02089	ئالغا سۈرمەك	169_1R.png	unverified
D90-1-02092	D90-1-02089	ئالغا كەتمەك ← ئالغا باسماق	169_1R.png	unverified
D90-1-02100	D90-1-02099	ئالقىشقا ئېرىشمەك	169_2L.png	unverified
D90-1-02101	D90-1-02099	ئالقىشقا ئىگە بولماق ← ئالقىشقا ئېرىشمەك	169_2L.png	unverified
D90-1-02133	D90-1-02132	ئالما قورۇمىسى	172_1R.png	unverified
D90-1-02134	D90-1-02132	ئالما قېقى	172_1R.png	unverified
D90-1-02162	D90-1-02161	ئالۇدە بولماق	175_2L.png	unverified
D90-1-02199	D90-1-02198	ئالىقاندا كۆتۈرمەك	178_2L.png	unverified
D90-1-02200	D90-1-02198	ئالىقىنىدا ئوياتماق	178_2L.png	unverified
D90-1-02201	D90-1-02198	ئالىقانغا چۈشمەك	178_2L.png	unverified
D90-1-02202	D90-1-02198	ئالىقىنىدا ئۆسمەك	178_2L.png	unverified
D90-1-02203	D90-1-02198	ئالىقىنىغا ئالماق	178_2L.png	unverified
D90-1-02204	D90-1-02198	ئالىقىنى قىچىشماق	178_2L.png	unverified
D90-1-02280	D90-1-02279	ئامبۇر كۇلۇچ	184_2L.png	unverified
D90-1-02284	D90-1-02283	ئامپېر سائەت	185_1R.png	unverified
D90-1-02285	D90-1-02283	ئامپېرلىق	185_1R.png	unverified
D90-1-02287	D90-1-02286	ئامپېرمېترلىق	185_1R.png	unverified
D90-1-02294	D90-1-02293	ئامفىبول جىنس	185_2L.png	unverified
D90-1-02298	D90-1-02297	ئاممونىي خلور	186_1R.png	unverified
D90-1-02309	D90-1-02308	ئاممىۋى تەشكىلات	187_1R.png	unverified
D90-1-02310	D90-1-02308	ئاممىۋى خىزمەت	187_1R.png	unverified
D90-1-02311	D90-1-02308	ئاممىۋى قۇرۇلۇش	187_1R.png	unverified
D90-1-02322	D90-1-02321	ئاممىياكلىق سۇ	188_1R.png	unverified
D90-1-02325	D90-1-02324	ئامورف تىللار	188_1R.png	unverified
D90-1-02326	D90-1-02324	ئامورف كاربون	188_1R.png	unverified
D90-1-02328	D90-1-02327	ئامۇت قۇرتى	188_1R.png	unverified
D90-1-02339	D90-1-02338	ئاميوبا كېسەللىكى ← ئاميوبالىق تولغاق	189_2L.png	unverified
D90-1-02341	D90-1-02340	ئاميوبالىق تولغاق	189_2L.png	unverified
D90-1-02365	D90-1-02364	ئانار شەربىتى	191_2L.png	unverified
D90-1-02366	D90-1-02364	ئانار يۈزلۈك	191_2L.png	unverified
D90-1-02377	D90-1-02376	ئانالىتىك تىل	192_1R.png	unverified
D90-1-02423	D90-1-02422	ئانىكام قاق دېگۈزۈۋەتمەك	195_1R.png	unverified
D90-1-02434	D90-1-02433	ئاھا پېشىپى	196_1R.png	unverified
D90-1-02435	D90-1-02433	ئاھا تېشى	196_1R.png	unverified
D90-1-02444	D90-1-02443	ئاھاڭداش شېئىر	197_1R.png	unverified
D90-1-02445	D90-1-02443	ئاھاڭداش سۆز	197_1R.png	unverified
D90-1-02511	D90-1-02510	ئاۋام پالاتا	202_1R.png	unverified
D90-1-02548	D90-1-02547	ئائىلە باشلىقى	204_2L.png	unverified
D90-1-02549	D90-1-02547	ئائىلە باشلىقلىق تۈزۈمى	204_2L.png	unverified
D90-1-02610	D90-1-02608	ئاياللار بۆلۈمى	209_2L.png	unverified
D90-1-02611	D90-1-02608	ئاياللار تاۋۇش قىسمى	209_2L.png	unverified
D90-1-02612	D90-1-02608	ئاياللار تۆۋەن ئاۋازى	209_2L.png	unverified
D90-1-02613	D90-1-02608	ئاياللار ئوتتۇرا ئاۋازى	209_2L.png	unverified
D90-1-02641	D90-1-02640	ئايروپىلان خىنى	212_1R.png	unverified
D90-1-02659	D90-1-02658	ئايرىم قىممەت	213_1R.png	unverified
D90-1-02691	D90-1-02690	ئايۋان ساراي	217_2L.png	unverified
D90-1-02707	D90-1-02706	ئەبجەت ھېسابى	220_1R.png	unverified
D90-1-02709	D90-1-02708	ئەبجەش بولماق	220_1R.png	unverified
D90-1-02710	D90-1-02708	ئەبجەش قىلماق	220_1R.png	unverified
D90-1-02725	D90-1-02724	ئەپ بولماق	221_1R.png	unverified
D90-1-02726	D90-1-02724	ئەپ تاپماق	221_1R.png	unverified
D90-1-02727	D90-1-02724	ئەپ كەلمەك	221_1R.png	unverified
D90-1-02729	D90-1-02728	ئەپەندى لەتىپىلىرى	221_2L.png	unverified
D90-1-02736	D90-1-02735	ئەپت - بەشىرىسىنى ئاچماق	222_1R.png	unverified
D90-1-02766	D90-1-02765	ئەپقاچتى خەۋەر	224_2L.png	unverified
D90-1-02767	D90-1-02765	ئەپقاچتى گەپ	224_2L.png	unverified
D90-1-02793	D90-1-02792	ئەپيۇن ئۇرۇشى	226_2L.png	unverified
D90-1-02828	D90-1-02827	ئەتكەسچىلەر گۇرۇھى	230_1R.png	unverified
D90-1-02842	D90-1-02841	ئەتلىك يىلتىز ← گۆشلۈك يىلتىز	231_1R.png	unverified
D90-1-02844	D90-1-02843	ئەتلىمە گۆش	231_1R.png	unverified
D90-1-02875	D90-1-02874	ئەتىيازلىق تېرىلغۇ	234_1R.png	unverified
D90-1-02876	D90-1-02874	ئەتىيازلىق كۈن تەڭلىكى	234_1R.png	unverified
D90-1-02894	D90-1-02893	ئەجەل پۇرىماق	235_2L.png	unverified
D90-1-02895	D90-1-02893	ئەجەل سۆرەپ كەلمەك	235_2L.png	unverified
D90-1-02925	D90-1-02924	ئەجىر تاپماق	238_1R.png	unverified
D90-1-02926	D90-1-02924	ئەجرى سىڭمەك	238_1R.png	unverified
D90-1-02937	D90-1-02936	ئەخلاق پەلسەپىسى	239_1R.png	unverified
D90-1-02945	D90-1-02944	ئەخلاقىي بىلىم	239_2L.png	unverified
D90-1-02949	D90-1-02948	ئەخلەت سۈزگۈچ	240_1R.png	unverified
D90-1-02950	D90-1-02948	ئەخلەت ئوغۇت	240_1R.png	unverified
D90-1-03018	D90-1-03017	ئەدلىيە ھەمكارلىقى	245_2L.png	unverified
D90-1-03095	D90-1-03094	ئەرشىئەلاغا كۆتۈرمەك	251_2L.png	unverified
D90-1-03123	D90-1-03122	ئەركىن ئاتموسفېرا	254_1R.png	unverified
D90-1-03124	D90-1-03122	ئەركىن بازار	254_1R.png	unverified
D90-1-03144	D90-1-03143	ئەرلىك گورمون	256_1R.png	unverified
D90-1-03147	D90-1-03146	ئەرمەك بولماق	256_2L.png	unverified
D90-1-03148	D90-1-03146	ئەرمەك قىلماق	256_2L.png	unverified
D90-1-03165	D90-1-03164	ئەزان ۋاقتى	258_2L.png	unverified
D90-1-03166	D90-1-03164	ئەزان ئېيتماق	258_2L.png	unverified
D90-1-03177	D90-1-03176	ئەزبىرايى خۇدا	259_1R.png	unverified
D90-1-03183	D90-1-03182	ئەزگۈچى سىنىپ	259_2L.png	unverified
D90-1-03197	D90-1-03196	ئەزىز بولماق	261_2L.png	unverified
D90-1-03198	D90-1-03196	ئەزىز قىلماق	261_2L.png	unverified
D90-1-03236	D90-1-03235	ئەسەد بۇرچى	265_1R.png	unverified
D90-1-03238	D90-1-03237	ئەسەر قىلماق	265_2L.png	unverified
D90-1-03239	D90-1-03237	ئەسىرى كېسىلمەك	265_2L.png	unverified
D90-1-03253	D90-1-03252	ئەسرا بولماق	267_1R.png	unverified
D90-1-03280	D90-1-03279	ئەسكىرىي خىزمەت	269_2L.png	unverified
D90-1-03281	D90-1-03279	ئەسكىرىي كۈچ	269_2L.png	unverified
D90-1-03300	D90-1-03299	ئەسلىمە كەيپىيات	271_2L.png	unverified
D90-1-03304	D90-1-03303	ئەسلىي ئەرز	271_2L.png	unverified
D90-1-03331	D90-1-03330	ئەسۋابسىز گىمناستىكا	274_1R.png	unverified
D90-1-03333	D90-1-03332	ئەسۋابلىق گىمناستىكا	274_1R.png	unverified
D90-1-03337	D90-1-03336	ئەسىرگە ئالماق	274_2L.png	unverified
D90-1-03338	D90-1-03336	ئەسىر بولماق	274_2L.png	unverified
D90-1-03358	D90-1-03357	ئەشمە چاچ	276_1R.png	unverified
D90-1-03361	D90-1-03360	ئەشمىقۇم تاش	276_2L.png	unverified
D90-1-03372	D90-1-03371	ئەقرەب بۇرچى	277_1R.png	unverified
D90-1-03373	D90-1-03371	ئەقرەب يۇلتۇز تۈركۈمى	277_1R.png	unverified
D90-1-03376	D90-1-03375	ئەقلىي ئەمگەك	277_2L.png	unverified
D90-1-03377	D90-1-03375	ئەقلىي بىلىش	277_2L.png	unverified
D90-1-03378	D90-1-03375	ئەقلىي بىلىش باسقۇچى	277_2L.png	unverified
D90-1-03379	D90-1-03375	ئەقلىي تەربىيە	277_2L.png	unverified
D90-1-03380	D90-1-03375	ئەقلىي خۇلاسە	277_2L.png	unverified
D90-1-03394	D90-1-03393	ئەقلى بار	279_1R.png	unverified
D90-1-03395	D90-1-03393	ئەقلى بۇلغانماق	279_1R.png	unverified
D90-1-03460	D90-1-03459	ئەكس سادا بوشلۇقى	284_1R.png	unverified
D90-1-03497	D90-1-03496	ئەگەشكۈچى جىنايەتچى	286_2L.png	unverified
D90-1-03499	D90-1-03498	ئەگەشمە بۆلەكلەر	286_2L.png	unverified
D90-1-03500	D90-1-03498	ئەگەشمە چاق	286_2L.png	unverified
D90-1-03501	D90-1-03498	ئەگەشمە كېسەللىك	286_2L.png	unverified
D90-1-03506	D90-1-03505	ئەگرى سۆز	287_1R.png	unverified
D90-1-03507	D90-1-03505	ئەگرى ئاتىدىغان توپ	287_1R.png	unverified
D90-1-03523	D90-1-03522	ئەگمە دېرىزە	288_2L.png	unverified
D90-1-03524	D90-1-03522	ئەگمە كۆۋرۈك	288_2L.png	unverified
D90-1-03525	D90-1-03522	ئەگمە ئىشىك	288_2L.png	unverified
D90-1-03536	D90-1-03535	ئەگىز سۈيى	289_1R.png	unverified
D90-1-03558	D90-1-03557	ئەڭگىزلىك قىلماق	291_1R.png	unverified
D90-1-03591	D90-1-03590	ئەلەم ئاخۇنۇم	293_2L.png	unverified
D90-1-03593	D90-1-03592	ئەلەم بولماق	293_2L.png	unverified
D90-1-03608	D90-1-03607	ئەلپازىنى بۇزماق	294_2L.png	unverified
D90-1-03624	D90-1-03623	ئەلگەكتىن ئۆتكۈزمەك	296_1R.png	unverified
D90-1-03669	D90-1-03668	ئەمەتنىڭ دوپپىسىنى سەمەتكە كىيدۈرمەك	299_2L.png	unverified
D90-1-03672	D90-1-03671	ئەمەك بولماق	299_2L.png	unverified
D90-1-03675	D90-1-03674	ئەمەل تۇتماق	300_1R.png	unverified
D90-1-03676	D90-1-03674	ئەمەلگە قويماق	300_1R.png	unverified
D90-1-03678	D90-1-03677	ئەمەلدە كۆرسەتمەك	300_1R.png	unverified
D90-1-03690	D90-1-03689	ئەمەلىي جەڭ	301_1R.png	unverified
D90-1-03691	D90-1-03689	ئەمەلىي دارامەت	301_1R.png	unverified
D90-1-03692	D90-1-03689	ئەمەلىي سان	301_1R.png	unverified
D90-1-03719	D90-1-03718	ئەمر قىلماق	303_1R.png	unverified
D90-1-03720	D90-1-03718	ئەمرىدە ساقلىماق	303_1R.png	unverified
D90-1-03721	D90-1-03718	ئەمرىگە ئالماق	303_1R.png	unverified
D90-1-03730	D90-1-03726	ئەمگەك سېجىللىقى	303_2L.png	unverified
D90-1-03736	D90-1-03735	ئەمگەك كۈچى تاۋىرى	304_1R.png	unverified
D90-1-03809	D90-1-03808	ئەنجۈر قېقى	310_1R.png	unverified
D90-1-03810	D90-1-03808	ئەنجۈر مۇرابباسى	310_1R.png	unverified
D90-1-03861	D90-1-03860	ئەنقانىڭ تۇخۇمى	313_1R.png	unverified
D90-1-03884	D90-1-03883	ئەھلى جامائەت	314_2L.png	unverified
D90-1-03885	D90-1-03883	ئەھلى سالا	314_2L.png	unverified
D90-1-03886	D90-1-03883	ئەھلى مۇسۇلمان	314_2L.png	unverified
D90-1-03887	D90-1-03883	ئەھلى ئىلىم	314_2L.png	unverified
D90-1-03891	D90-1-03890	ئەھمىيەت بەرمەك	315_1R.png	unverified
D90-1-03921	D90-1-03920	ئەۋرەت لاتىسى	317_2L.png	unverified
D90-1-03926	D90-1-03925	ئەۋرىشىكە تەكچىسى	318_1R.png	unverified
D90-1-03959	D90-1-03958	ئەيلەش تۇزى	321_1R.png	unverified
D90-1-03980	D90-1-03979	ئەينەك ماددىسى	323_1R.png	unverified
D90-1-03981	D90-1-03979	ئەينەك ئوغۇت	323_1R.png	unverified
D90-1-03982	D90-1-03979	ئەينەك يىپ	323_1R.png	unverified
D90-1-03992	D90-1-03991	ئەينەنسىزلىك دەرىجىسى	324_1R.png	unverified
D90-1-03994	D90-1-03993	ئەينەنلىك دەرىجىسى	324_1R.png	unverified
D90-1-04034	D90-1-04033	باپ كەلمەك	329_1R.png	unverified
D90-1-04066	D90-1-04065	باتىن كۆز	331_1R.png	unverified
D90-1-04109	D90-1-04108	باداڭ تاغار	333_2L.png	verified
D90-1-04110	D90-1-04108	باداڭ قورساق	333_2L.png	verified
D90-1-04126	D90-1-04125	بادراڭ كۆز	334_2L.png	unverified
D90-1-04128	D90-1-04127	بادرەنجى بۇيا	334_2L.png	unverified
D90-1-04154	D90-1-04153	باراقسانلىق دەرىجىسى	336_1R.png	unverified
D90-1-04162	D90-1-04161	باراۋەت قىلماق	336_2L.png	unverified
D90-1-04163	D90-1-04161	باراۋەت ئوينىماق ← باراۋەت قىلماق	336_2L.png	unverified
D90-1-04178	D90-1-04177	بارچە گۈللەر تەكشى ئېچىلماق	337_2L.png	unverified
D90-1-04185	D90-1-04184	باردى - كەلدى قىلماق	338_1R.png	unverified
D90-1-04198	D90-1-04197	بارماق بىلەن سانىغۇدەك	339_1R.png	unverified
D90-1-04206	D90-1-04205	بارسا كەلمەس	340_1R.png	unverified
D90-1-04227	D90-1-04226	بارىي بوتقىسى	341_2L.png	unverified
D90-1-04239	D90-1-04238	بازار ئارقىلىق تەڭشەش	342_2L.png	unverified
D90-1-04271	D90-1-04270	بازارلىق ھۆكۈمەت	345_1R.png	unverified
