row_id	entry	type	source_page	status_v1
D90-5-00044	ماتەم مۇراسىمى	headword	005_2L.png	unverified
D90-5-00045	ماتەم مۈزىكىسى	headword	005_2L.png	unverified
D90-5-00046	ماتەم دار	headword	005_2L.png	unverified
D90-5-00047	ماتەمدارلىق	headword	006_1R.png	unverified
D90-5-00048	ماتەمسەرا	headword	006_1R.png	unverified
D90-5-00049	ماتەملىك	headword	006_1R.png	unverified
D90-5-00050	ماتراس	headword	006_1R.png	unverified
D90-5-00051	ماتروس	headword	006_2L.png	unverified
D90-5-00052	ماترىئارخال	headword	006_2L.png	unverified
D90-5-00053	ماترىئارخاللىق	headword	006_2L.png	unverified
D90-5-00055	ماتكا	headword	007_1R.png	unverified
D90-5-00057	ماتور	headword	007_1R.png	unverified
D90-5-00057-v1	دۋىگاتېل	variant	007_1R.png	unverified
D90-5-00058	ماتورخانا	headword	007_1R.png	unverified
D90-5-00059	ماتورلاشتۇرماق	headword	007_1R.png	unverified
D90-5-00060	ماتورلاشتۇرۇلماق	headword	007_1R.png	unverified
D90-5-00061	ماتورلاشقان	headword	007_1R.png	unverified
D90-5-00064	ماتورلاشماق	headword	007_1R.png	unverified
D90-5-00065	ماتورلۇق	headword	007_1R.png	unverified
D90-5-00066	ماتورلۇق قېيىق	headword	007_2L.png	unverified
D90-5-00067	ماتورلۇق قېيىق تەنتەربىيىسى	headword	007_2L.png	unverified
D90-5-00068	ماتورلۇق كېمە	headword	007_2L.png	unverified
D90-5-00069	ماتېرىك	headword	007_2L.png	unverified
D90-5-00070	ماتېرىيال	headword	007_2L.png	unverified
D90-5-00072	ماتېرىيال بۆلۈمى	headword	008_1R.png	unverified
D90-5-00073	ماتېرىيال تاللاش	headword	008_1R.png	unverified
D90-5-00074	ماتېرىيال ھەجىمى	headword	008_1R.png	unverified
D90-5-00075	ماتېرىيالچى	headword	008_1R.png	unverified
D90-5-00076	ماتېرىياللىق	headword	008_1R.png	unverified
D90-5-00078	ماتېرىيالىزم	headword	008_1R.png	verified
D90-5-00079	ماتېرىيالىزمچە	headword	008_2L.png	verified
D90-5-00080	ماتېرىيالىزمچى	headword	008_2L.png	verified
D90-5-00082	ماتېرىيالىست	headword	008_2L.png	unverified
D90-5-00081	ماتېرىيالىزملىق	headword	008_2L.png	verified
D90-5-00083	ماتېرىيالىستىك	headword	009_1R.png	unverified
D90-5-09772	ماتېرىيالىزملىق تارىخىي قاراش	headword	008_2L.png	verified
D90-5-09772-v1	تارىخىي ماتېرىيالىزم	variant	008_2L.png	verified
D90-5-00085	ماتېرىيە	headword	009_1R.png	unverified
D90-5-00085-v1	ماددا II	variant	009_1R.png	unverified
D90-5-00086	ماتېماتىك	headword	009_1R.png	unverified
D90-5-00087	ماتېماتىكا	headword	009_2L.png	unverified
D90-5-00088	ماتېماتىكىلىق	headword	009_2L.png	unverified
D90-5-00091	ماتىچى	headword	010_1R.png	unverified
D90-5-00092	ماتىغۇچ	headword	010_1R.png	unverified
D90-5-00093	ماتىماق	headword	010_1R.png	unverified
D90-5-00094	ماتىۋ	headword	010_1R.png	unverified
D90-5-00095	ماجاقلانغان	headword	010_1R.png	unverified
D90-5-00096	ماجاقلانماق	headword	010_2L.png	unverified
D90-5-00097	ماجاقلىماق	headword	010_2L.png	unverified
D90-5-00099	ماجال	headword	010_2L.png	verified
D90-5-00099-i1	ماجالى	inflected	010_2L.png	verified
D90-5-00102	ماجالسىز	headword	011_1R.png	unverified
D90-5-00103	ماجالسىزلانماق	headword	011_1R.png	unverified
D90-5-00104	ماجالسىزلىق	headword	011_1R.png	unverified
D90-5-00105	ماجىرا	headword	011_1R.png	unverified
D90-5-00108	ماجىراچى	headword	011_2L.png	unverified
D90-5-00109	ماجىرالاشماق	headword	011_2L.png	unverified
D90-5-00110	ماجىرالىق	headword	011_2L.png	unverified
D90-5-00111	ماچ	headword	011_2L.png	unverified
D90-5-00112	ماچتا	headword	011_2L.png	unverified
D90-5-00114	ماچچىدە	headword	012_1R.png	unverified
D90-5-00115	ماچ-ماچ	headword	012_1R.png	unverified
D90-5-00116	ماچىلداتماق	headword	012_1R.png	unverified
D90-5-00117	ماچىلدىماق	headword	012_1R.png	unverified
D90-5-00122	ماخاۋ كېسەللىكى	headword	012_1R.png	unverified
D90-5-00121	ماخاۋ دەرىخى	headword	012_1R.png	unverified
D90-5-00123	ماختاپ-پۈۋلەپ	headword	012_2L.png	unverified
D90-5-00124	ماختاپ-ئۇچۇرۇپ	headword	012_2L.png	unverified
D90-5-00125	ماختاش	headword	012_2L.png	unverified
D90-5-00127	ماختاشماق	headword	012_2L.png	unverified
D90-5-00128	ماختالماق	headword	012_2L.png	unverified
D90-5-00129	ماختانچاق	headword	013_1R.png	unverified
D90-5-00130	ماختانچاقلىق	headword	013_1R.png	unverified
D90-5-00131	ماختانماق	headword	013_1R.png	unverified
D90-5-00132	ماختۇم	headword	013_1R.png	unverified
D90-5-00133	ماختىماق	headword	013_1R.png	unverified
D90-5-00134	ماختىنارلىق	headword	013_2L.png	unverified
D90-5-00135	ماختىنىشماق	headword	013_2L.png	unverified
D90-5-00137	ماخوۋىك	headword	013_2L.png	unverified
D90-5-00138	ماخىزم	headword	013_2L.png	verified
D90-5-00139	مادا	headword	013_2L.png	unverified
D90-5-00140	ماداخان	headword	013_2L.png	unverified
D90-5-00141	ماداخىل	headword	013_2L.png	unverified
D90-5-00142	مادار	headword	014_1R.png	unverified
D90-5-00144	مادارا	headword	014_1R.png	unverified
D90-5-00145	ماداراچى	headword	014_1R.png	unverified
D90-5-00146	ماداراچىلىق	headword	014_2L.png	unverified
D90-5-00147	مادارسىز	headword	014_2L.png	unverified
D90-5-00148	مادارسىزلاندۇرماق	headword	014_2L.png	unverified
D90-5-00149	مادارسىزلانماق	headword	014_2L.png	unverified
D90-5-00150	مادارسىزلىق	headword	014_2L.png	unverified
D90-5-00151	مادارسىزلىنىشماق	headword	014_2L.png	unverified
D90-5-00152	مادارلاندۇرماق	headword	014_2L.png	unverified
D90-5-00153	مادارلانماق	headword	015_1R.png	unverified
D90-5-00154	مادام	headword	015_1R.png	unverified
D90-5-00155	مادامىكى	headword	015_1R.png	unverified
D90-5-00156	ماددا	headword	015_1R.png	unverified
D90-5-00160	ماددا دولقۇنى	headword	016_1R.png	unverified
D90-5-00161	ماددا قارىشى	headword	016_1R.png	unverified
D90-5-00162	ماددا يوقالماسلىق قانۇنىيىتى	headword	016_2L.png	unverified
D90-5-00163	ماددىلاشتۇرماق	headword	016_2L.png	unverified
D90-5-00164	ماددىلىق	headword	016_2L.png	unverified
D90-5-00165	ماددىمۇماددا	headword	016_2L.png	unverified
D90-5-00166	ماددىي	headword	016_2L.png	unverified
D90-5-00167	ماددىي ئاساس	headword	017_1R.png	unverified
D90-5-00168	ماددىي ئەشيا	headword	017_1R.png	unverified
D90-5-00169	ماددىي تەمىنات	headword	017_1R.png	unverified
D90-5-00170	ماددىي تۇرمۇش	headword	017_1R.png	unverified
D90-5-00171	ماددىي رىغبەتلەندۈرۈش	headword	017_2L.png	unverified
D90-5-00172	ماددىي كۈچ	headword	017_2L.png	unverified
D90-5-00173	ماددىي مەدەنىيەت	headword	017_2L.png	unverified
D90-5-00174	ماددىي مەنپەئەت	headword	017_2L.png	unverified
D90-5-00175	ماددىي نۇقتا	headword	017_2L.png	unverified
D90-5-00176	ماددىي ئىسپات	headword	017_2L.png	unverified
D90-5-00177	ماددىيلاشتۇرماق	headword	018_1R.png	unverified
D90-5-00178	ماددىيلاشماق	headword	018_1R.png	unverified
D90-5-00179	ماددىيلىق	headword	018_1R.png	unverified
D90-5-00180	ماراتماق	headword	018_1R.png	unverified
D90-5-00181	ماراشماق	headword	018_1R.png	unverified
D90-5-00182	مارافون	headword	018_1R.png	unverified
D90-5-00183	مارافونچە	headword	018_1R.png	unverified
D90-5-00185	مارافونچە يۈگۈرۈش مۇسابىقىسى	headword	018_2L.png	unverified
D90-5-00186	ماراقچى	headword	018_2L.png	unverified
D90-5-00187	ماراقچىلىق	headword	019_1R.png	unverified
D90-5-00188	مارال	headword	019_1R.png	unverified
D90-5-00189	مارالقۇلاق	headword	019_1R.png	unverified
D90-5-00190	مارانگۈل	headword	019_1R.png	unverified
D90-5-00191	مارت	headword	019_1R.png	unverified
D90-5-00193	مارتتىدە	headword	019_1R.png	unverified
D90-5-00194	مارت-مۇرت	headword	019_2L.png	unverified
D90-5-00195	مارتېن	headword	019_2L.png	unverified
D90-5-00196	مارتېن پولىتى	headword	019_2L.png	unverified
D90-5-00197	مارتېن پېچى	headword	019_2L.png	unverified
D90-5-00198	مارتېن سېخى	headword	019_2L.png	unverified
D90-5-00199	مارقېنس	headword	019_2L.png	unverified
D90-5-00200	مارتېنس ھالىتى	headword	019_2L.png	unverified
D90-5-00201	مارتىلداتماق	headword	019_2L.png	unverified
D90-5-00202	ماركسىزم	headword	022_1R.png	unverified
D90-5-00203	ماركسىزمچى	headword	022_1R.png	unverified
D90-5-00204	ماركسىزم-لېنىنىزم	headword	022_1R.png	unverified
D90-5-00205	ماركسىزملىق	headword	022_1R.png	unverified
D90-5-00206	ماركىسىت	headword	022_1R.png	unverified
D90-5-00207	ماركىسىز	headword	022_1R.png	unverified
D90-5-00208	ماركىلىق	headword	022_1R.png	unverified
D90-5-00209	مارگانسوپكا	headword	022_1R.png	unverified
D90-5-00209-v1	كالىي پېرمانگانات	variant	022_1R.png	unverified
D90-5-00210	مارگانېتس	headword	022_2L.png	verified
D90-5-00659	مانگان	headword	065_2L.png	unverified
D90-5-00211	ماروژنى	headword	022_2L.png	verified
D90-5-00212	ماروژنىچى	headword	022_2L.png	unverified
D90-5-00213	ماروژنىچىلىق	headword	022_2L.png	unverified
D90-5-00214	ماروژنىخانا	headword	022_2L.png	unverified
D90-5-00215	مارى	headword	022_2L.png	unverified
D90-5-00216	مارىلىماق	nonstandard	022_2L.png	unverified
D90-5-00217	مارىماق	headword	022_2L.png	unverified
D90-5-00219	ماز	headword	023_1R.png	unverified
D90-5-00224	ماز بولماق	headword	023_2L.png	unverified
D90-5-00225	مازار	headword	023_2L.png	unverified
D90-5-00226	مازارغا چالما ئاتماق	headword	024_1R.png	unverified
D90-5-00227	مازار غوجام	headword	024_1R.png	unverified
D90-5-00228	مازىرىغا چىراغ ياقماق	headword	024_1R.png	unverified
D90-5-00229	مازارگۇي	headword	024_1R.png	unverified
D90-5-00230	مازارلىق	headword	024_1R.png	unverified
D90-5-00231	مازار-ماشايىخ	headword	024_2L.png	unverified
D90-5-00232	مازارىيون	headword	024_2L.png	unverified
D90-5-00233	مازاق	headword	024_2L.png	verified
D90-5-00234	مازاق ئەتمەك	headword	024_2L.png	unverified
D90-5-00234-v1	مازاق قىلماق	variant	024_2L.png	unverified
D90-5-00235	مازاق ئەيلىمەك	headword	024_2L.png	unverified
D90-5-00236	مازاقچى	headword	025_1R.png	unverified
D90-5-00237	مازاقلاشتۇرماق	headword	025_1R.png	unverified
D90-5-00238	مازاقلىماق	headword	025_1R.png	unverified
D90-5-00239	مازغاپ	nonstandard	025_1R.png	unverified
D90-5-00329	ماغزاپ	headword	032_1R.png	unverified
D90-5-00240	مازلاشتۇرماق	headword	025_1R.png	unverified
D90-5-00241	مازلاشماق	headword	025_2L.png	unverified
D90-5-00242	مازلىق	headword	025_2L.png	unverified
D90-5-00243	مازوك	headword	025_2L.png	unverified
D90-5-00244	مازۇت	headword	025_2L.png	unverified
D90-5-00245	مازۇركا	headword	025_2L.png	verified
D90-5-00246	مازۇز	headword	025_2L.png	unverified
D90-5-00248	ماس	headword	025_2L.png	unverified
D90-5-00249	ماس بۇلۇڭ	headword	026_1R.png	unverified
D90-5-00249-v1	ئوخشاش ئورۇنلۇق بۇلۇڭلار	variant	026_1R.png	unverified
D90-5-00250	ماس دەستىلەنمە	headword	026_1R.png	unverified
D90-5-00251	ماس قەدەملىك	headword	026_1R.png	unverified
D90-5-00252	ماس كەلمەسلىك مۇناسىۋىتى	headword	026_1R.png	unverified
D90-5-00253	ماس كەلمەك	headword	026_1R.png	unverified
D90-5-00254	ماس كېلىش مۇناسىۋىتى	headword	026_1R.png	unverified
D90-5-00255	ماس ئۆرنەك	headword	026_1R.png	unverified
D90-5-00256	ماس ئىنتېرقال	headword	026_2L.png	unverified
D90-5-00257	ماسساغتلار	headword	026_2L.png	unverified
D90-5-00258	ماساغتلار	headword	026_2L.png	unverified
D90-5-00259	ماسسا	headword	026_2L.png	unverified
D90-5-00261	ماسشتاب	headword	026_2L.png	unverified
D90-5-00261-i1	ماسشتابى	inflected	026_2L.png	unverified
D90-5-00262	ماسشتابلىق	headword	027_1R.png	unverified
D90-5-00264	ماسكا	headword	027_1R.png	unverified
D90-5-00265	ماسكىلىق	headword	027_1R.png	unverified
D90-5-00266	ماسلاشتۇرماق	headword	027_1R.png	unverified
D90-5-00267	ماسلاشتۇرۇشماق	headword	027_1R.png	unverified
D90-5-00268	ماسلاشتۇرۇلماق	headword	027_2L.png	unverified
D90-5-00269	ماسلاشقان	headword	027_2L.png	unverified
D90-5-00271	ماسلاشماق	headword	027_2L.png	unverified
D90-5-00272	ماسلىشىش	headword	027_2L.png	unverified
D90-5-00274	ماسلىشىشچان	headword	027_2L.png	unverified
D90-5-00275	ماسلىشىشچانلىق	headword	027_2L.png	unverified
D90-5-00276	ماش	headword	028_1R.png	unverified
D90-5-00277	ماش رەڭ	headword	028_1R.png	unverified
D90-5-00278	ماش شىرنىسى	headword	028_1R.png	unverified
D90-5-00279	ماش ئۈگرىسى	headword	028_1R.png	unverified
D90-5-00280	ماشا	headword	028_1R.png	unverified
D90-5-00281	ماشائاللا	headword	028_1R.png	verified
D90-5-00282	ماشاق	headword	028_2L.png	unverified
D90-5-00283	ماشايىخ	headword	028_2L.png	unverified
D90-5-00284	ماشپىرا	headword	028_2L.png	unverified
D90-5-00285	ماشخوردا	headword	028_2L.png	unverified
D90-5-00286	ماشقاق	headword	028_2L.png	unverified
D90-5-00287	ماشكا	headword	028_2L.png	unverified
D90-5-00288	ماشلىق	headword	029_1R.png	unverified
D90-5-00289	ماشىنا	headword	029_1R.png	unverified
D90-5-00290	ماشىنا ئادەم	headword	029_1R.png	unverified
D90-5-00291	ماشىنا تاختىسى	headword	029_1R.png	unverified
D90-5-00292	ماشىنا تەپكىسى	headword	029_1R.png	unverified
D90-5-00293	ماشىنا دېتاللىرى	headword	029_2L.png	unverified
D90-5-00294	ماشىنا ساندۇقى	headword	029_2L.png	unverified
D90-5-00295	ماشىنا سايمانلىرى	headword	029_2L.png	unverified
D90-5-00296	ماشىنا قول	headword	029_2L.png	unverified
D90-5-00297	ماشىنا ئىسكىلاتى	headword	029_2L.png	unverified
D90-5-00298	ماشىنا يىڭنىسى	headword	029_2L.png	unverified
D90-5-00299	ماشىنا-سايمان	headword	029_2L.png	unverified
D90-5-00300	ماشىنكا	headword	029_2L.png	unverified
D90-5-00301	ماشىنىچى	headword	030_1R.png	unverified
D90-5-00302	ماشىنىچىلىق	headword	030_1R.png	unverified
D90-5-00303	ماشىنىسازلىق	headword	030_1R.png	unverified
D90-5-00304	ماشىنىست	headword	030_1R.png	unverified
D90-5-00305	ماشىنىستلىق	headword	030_1R.png	unverified
D90-5-00306	ماشىنىلاشتۇرماق	headword	030_1R.png	unverified
D90-5-00307	ماشىنىلاشتۇرۇشماق	headword	030_2L.png	unverified
D90-5-00308	ماشىنىلاشتۇرۇلماق	headword	030_2L.png	unverified
D90-5-00309	ماشىنىلاشقان	headword	030_2L.png	unverified
D90-5-00311	ماشىنىلاشماق	headword	030_2L.png	unverified
D90-5-00312	ماشىنىلىق	headword	030_2L.png	unverified
D90-5-00314	ماغدۇر	headword	030_2L.png	unverified
D90-5-00316	ماغدۇر كىرمەك	headword	031_1R.png	unverified
D90-5-00317	ماغدۇرى بار	headword	031_1R.png	unverified
D90-5-00318	ماغدۇرىغا كەلمەك	headword	031_1R.png	unverified
D90-5-00319	ماغدۇرى كەتمەك	headword	031_1R.png	unverified
D90-5-00320	ماغدۇرسىز	headword	031_2L.png	unverified
D90-5-00321	ماغدۇرسىزلاشماق	headword	031_2L.png	unverified
D90-5-00322	ماغدۇرسىزلاندۇرماق	headword	031_2L.png	unverified
D90-5-00323	ماغدۇرسىزلاندۇرۇلماق	headword	031_2L.png	unverified
D90-5-00324	ماغدۇرسىزلانماق	headword	031_2L.png	unverified
D90-5-00325	ماغدۇرسىزلىق	headword	031_2L.png	unverified
D90-5-00326	ماغدۇرلاندۇرماق	headword	032_1R.png	unverified
D90-5-00327	ماغدۇرلانماق	headword	032_1R.png	unverified
D90-5-00328	ماغدۇرلۇق	headword	032_1R.png	unverified
D90-5-00330	ماقال	headword	032_1R.png	unverified
D90-5-00331-v1	داقال	variant	032_2L.png	unverified
D90-5-00332	ماقالە	headword	032_2L.png	unverified
D90-5-00333	ماقال-تەمسىل	headword	032_2L.png	unverified
D90-5-00334	ماقالىلىق	headword	032_2L.png	unverified
D90-5-00335	ماقام	headword	032_2L.png	unverified
D90-5-02320	مۇقام	headword	233_2L.png	unverified
D90-5-00337	ماقۇل	headword	033_1R.png	unverified
D90-5-00340	ماقۇل جاۋاب	headword	033_2L.png	unverified
D90-5-00341	ماقۇل چۈشمەك	headword	033_2L.png	unverified
D90-5-00342	ماقۇل چېيى	headword	033_2L.png	unverified
D90-5-00343	ماقۇل دېمەك	headword	033_2L.png	unverified
D90-5-00344	ماقۇل قىلماق	headword	033_2L.png	unverified
D90-5-00345	ماقۇل كەلمەك	headword	033_2L.png	unverified
D90-5-00346	ماقۇل كۆرمەك	headword	034_1R.png	unverified
D90-5-00347	ماقۇللاتماق	headword	034_1R.png	unverified
D90-5-00348	ماقۇللىلاشماق	headword	034_1R.png	unverified
D90-5-00349	ماقۇللانماق	headword	034_1R.png	unverified
D90-5-00350	ماقۇللۇق	headword	034_1R.png	unverified
D90-5-00351	ماقۇللۇق بەرمەك	headword	034_2L.png	unverified
D90-5-00352	ماقۇللۇق بىلدۈرمەك	headword	034_2L.png	unverified
D90-5-00353	ماقۇللىتىلماق	headword	034_2L.png	unverified
D90-5-00354	ماقۇللىماق	headword	034_2L.png	unverified
D90-5-00355	ماك	headword	035_1R.png	unverified
D90-5-00357	ماكاش	headword	035_1R.png	unverified
D90-5-00358	ماكاشلاشماق	headword	035_1R.png	unverified
D90-5-00359	ماكاشلىماق	headword	035_1R.png	unverified
D90-5-00360	ماكاش-ماكاش	headword	035_1R.png	unverified
D90-5-00361	ماكاكا	headword	035_1R.png	unverified
D90-5-00362	ماكان	headword	035_2L.png	unverified
D90-5-00364	ماكانداش	headword	036_1R.png	unverified
D90-5-00365	ماكانسىز	headword	036_1R.png	unverified
D90-5-00366	ماكانلاشتۇرماق	headword	036_1R.png	unverified
D90-5-00367	ماكانلاشتۇرۇشماق	headword	036_1R.png	unverified
D90-5-00368	ماكانلاشتۇرۇلماق	headword	036_1R.png	unverified
D90-5-00369	ماكانلاشماق	headword	036_2L.png	unverified
D90-5-00370	ماكانلىق	headword	036_2L.png	unverified
D90-5-00371	ماكانلىماق	headword	036_2L.png	unverified
D90-5-00372	ماكچايتماق	headword	036_2L.png	unverified
D90-5-00373	ماكچايتىشماق	headword	036_2L.png	unverified
D90-5-00374	ماكچايتىلماق	headword	037_1R.png	unverified
D90-5-00375	ماكچايماق	headword	037_1R.png	unverified
D90-5-00376	ماكرو	headword	037_1R.png	unverified
D90-5-00377	ماكرو دۇنيا	headword	037_1R.png	unverified
D90-5-00378	ماكرو گامېتا	headword	037_1R.png	unverified
D90-5-00379	ماكرو گلوبۇلىن	headword	037_1R.png	unverified
D90-5-00380	ماكرو ئىگىلىك	headword	037_2L.png	unverified
D90-5-07457	ئومۇمىي ئىگىلىك	headword	680_2L.png	unverified
D90-5-00381	ماكسىمال	headword	037_2L.png	unverified
D90-5-00382	ماك-ماك	headword	037_2L.png	unverified
D90-5-00383	ماكېدونىيە	headword	037_2L.png	unverified
D90-5-00385	ماكېدونىيە سۇلالىسى	headword	038_1R.png	unverified
D90-5-00386	ماكېدونىيە ئۇرۇشى	headword	038_1R.png	unverified
D90-5-00387	ماكىلداتماق	headword	038_2L.png	unverified
D90-5-00388	ماكىلدىتىشماق	headword	038_2L.png	unverified
D90-5-00389	ماكىلدىماق	headword	038_2L.png	unverified
D90-5-00391	ماگما	headword	039_1R.png	unverified
D90-5-00396	ماگما جىنس ئۇلى	headword	039_2L.png	unverified
D90-5-00397	ماگما جىنس ياپمىسى	headword	039_2L.png	unverified
D90-5-00398	ماگما جىنس ياتمىسى	headword	039_2L.png	unverified
D90-5-00399	ماگما سۈيى	headword	039_2L.png	unverified
D90-5-00400	ماگما كان ياتمىسى	headword	040_1R.png	unverified
D90-5-00401	ماگماتىزم	headword	040_1R.png	verified
D90-5-00402	ماگنولىيە	headword	040_1R.png	unverified
D90-5-00403	ماگنولىيە ئائىلىسى	headword	040_2L.png	unverified
D90-5-00404	ماگنېزىت	headword	040_2L.png	unverified
D90-5-00405	ماگنىت	headword	041_1R.png	unverified
D90-5-00406	ماگنىت ئانومالىيىسى	headword	041_1R.png	unverified
D90-5-00406-v1	يەر ماگنىت ئەيدەكلىكى	variant	041_1R.png	unverified
D90-5-00407	ماگنىت ئەينەك	headword	041_1R.png	unverified
D90-5-00408	ماگنىت بورىنى	headword	041_1R.png	unverified
D90-5-00409	ماگنىت بېشى	headword	041_2L.png	unverified
D90-5-00410	ماگنىت تاش	headword	041_2L.png	unverified
D90-5-00411	ماگنىت تاياقچە	headword	041_2L.png	unverified
D90-5-00412	ماگنىت تەسىرى	headword	041_2L.png	unverified
D90-5-00413	ماگنىت تېرمومېتىر	headword	041_2L.png	unverified
D90-5-00414	ماگنىت تېمپېراتۇرا شكالىسى	headword	041_2L.png	unverified
D90-5-00415	ماگنىت دولقۇنى	headword	042_1R.png	unverified
D90-5-00416	ماگنىت دومىنى	headword	042_1R.png	unverified
D90-5-00417	ماگنىت رۇدىسى	headword	042_1R.png	unverified
D90-5-00418	ماگنىت رېزۇنانسى	headword	042_1R.png	unverified
D90-5-00419	ماگنىت سترېلكىسى	headword	042_2L.png	unverified
D90-5-00420	ماگنىت قارشىلىقى	headword	042_2L.png	unverified
D90-5-00421	ماگنىت قۇتۇپى	headword	042_2L.png	unverified
D90-5-00422	ماگنىت قۇتۇپىنىڭ كۈچىنىشلىكى	headword	042_2L.png	unverified
D90-5-00423	ماگنىت كۆپۈكچىسى	headword	043_1R.png	unverified
D90-5-00424	ماگنىت كۈچ سىزىقلىرى	headword	043_1R.png	unverified
D90-5-00425	ماگنىت كۈچى	headword	043_1R.png	unverified
D90-5-00426	ماگنىت لىنزا	headword	043_1R.png	unverified
D90-5-00427	ماگنىت مەيدانى	headword	043_1R.png	unverified
D90-5-00428	ماگنىت مەيدانى كۈچىنىشلىكى	headword	043_1R.png	unverified
D90-5-00429	ماگنىت مەيدانى ئېنېرگىيىسى	headword	043_2L.png	unverified
D90-5-00430	ماگنىت مومېنتى	headword	043_2L.png	unverified
D90-5-00432	ماگنىتنىڭ ئوپتىك ئېففېكتى	headword	043_2L.png	unverified
D90-5-00433	ماگنىت ئوق سىزىقى	headword	043_2L.png	unverified
D90-5-00434	ماگنىت ئوقى	headword	043_2L.png	unverified
D90-5-00435	ماگنىت ئۆتكۈزۈشچانلىق	headword	043_2L.png	unverified
D90-5-00436	ماگنىت ئۆتكۈزۈش نىسبىتى	headword	044_1R.png	unverified
D90-5-00437	ماگنىت ئېقىقى	headword	044_1R.png	unverified
D90-5-00438	ماگنىت ئېنېرگىيىسى	headword	044_1R.png	unverified
D90-5-00439	ماگنىت ئىندۇكسىيىسى	headword	044_1R.png	unverified
D90-5-00440	ماگنىت يانتۇ بۇلۇڭى	headword	044_1R.png	unverified
D90-5-00441	ماگنىت يولى	headword	044_2L.png	unverified
D90-5-00442	ماگنىت يولى قانۇنى	headword	044_2L.png	unverified
D90-5-00443	ماگنىت يۈرگۈزگۈچى كۈچ	headword	044_2L.png	unverified
D90-5-00444	ماگنىت يىڭنىسى	headword	044_2L.png	unverified
D90-5-00445	ماگنىترون	headword	044_2L.png	unverified
D90-5-00446	ماگنىتسىزلىنىش	headword	044_2L.png	unverified
D90-5-00447	ماگنىتلاش	headword	045_1R.png	unverified
D90-5-00448	ماگنىتلاشتۇرماق	headword	045_1R.png	unverified
D90-5-00449	ماگنىتلاشماق	headword	045_1R.png	unverified
D90-5-00450	ماگنىتلاندۇرماق	headword	045_1R.png	unverified
D90-5-00451	ماگنىتلاندۇرۇلماق	headword	045_1R.png	unverified
D90-5-00452	ماگنىتلانغان	headword	045_1R.png	unverified
D90-5-00454	ماگنىتلانماق	headword	045_1R.png	unverified
D90-5-00455	ماگنىتلىق	headword	045_1R.png	unverified
D90-5-00457	ماگنىتلىق تويۇنۇش	headword	045_2L.png	unverified
D90-5-00458	ماگنىتلىق چارلاش	headword	045_2L.png	unverified
D90-5-00459	ماگنىتلىق خۇسۇسىيەت	headword	045_2L.png	unverified
D90-5-00460	ماگنىتلىق داۋالاش	headword	045_2L.png	unverified
D90-5-00461	ماگنىتلىق سپېكترومېتىر	headword	046_1R.png	unverified
D90-5-00462	ماگنىتلىق فارقۇر	headword	046_1R.png	unverified
D90-5-00463	ماگنىتلىق قۇدۇق ئۆلچەش	headword	046_1R.png	unverified
