sub_id	parent_id	phrase	source_page	status_v1
D90-5-00393	D90-5-00391	ماگما تەسىرى ← ماگما تىزىم	039_1R.png	unverified
D90-5-00394	D90-5-00391	ماگما جىنس	039_1R.png	unverified
D90-5-00395	D90-5-00391	ماگما جىنس تومۇرى	039_1R.png	unverified
D90-5-00453	D90-5-00452	ماگنىتلانغان سۇ	045_1R.png	unverified
D90-5-00456	D90-5-00455	ماگنىتلىق توڭلىتىش ماشىنىسى	045_1R.png	unverified
D90-5-00478	D90-5-00477	ماگنىي چىراغ	047_2L.png	unverified
D90-5-00485	D90-5-00484	ماگنىيلىق پىروكسېن	048_1R.png	unverified
D90-5-00493	D90-5-00492	ماگىستىرال سىزىق	048_2L.png	unverified
D90-5-00495	D90-5-00494	ماگىستىراللىق ئۆلچەش	049_1R.png	unverified
D90-5-00514	D90-5-00513	ماڭقا كېسىلى	050_1R.png	unverified
D90-5-00548	D90-5-00547	مالاللىق تارتماق	054_1R.png	unverified
D90-5-00549	D90-5-00547	مالاللىق يەتمەك	054_1R.png	unverified
D90-5-00578	D90-5-00577	مالىماتاڭ قىلماق	057_2L.png	unverified
D90-5-00590	D90-5-00589	مالىيە تۈزۈمى	059_1R.png	verified
D90-5-00591	D90-5-00589	مالىيە چىقىمى	059_1R.png	verified
D90-5-00592	D90-5-00589	مالىيە دۆكالىرى	059_1R.png	unverified
D90-5-00607	D90-5-00606	مامات بولماق	060_1R.png	unverified
D90-5-00612	D90-5-00611	مامونت دەرىخى	060_2L.png	unverified
D90-5-00614	D90-5-00613	مامۇق چاپان	061_1R.png	unverified
D90-5-00615	D90-5-00613	مامۇق ياستۇق	061_1R.png	unverified
D90-5-00640	D90-5-00639	مانجۇ تىلى	063_2L.png	unverified
D90-5-00641	D90-5-00639	مانجۇ يېزىقى	063_2L.png	unverified
D90-5-00662	D90-5-00661	مانگرو دەرىخى	065_2L.png	unverified
D90-5-00696	D90-5-00695	ماھىيەتسىز باغلىنىش	069_2L.png	unverified
D90-5-00698	D90-5-00697	ماھىيەتلىك باغلىنىش	069_2L.png	unverified
D90-5-00716	D90-5-00715	ماي بوياق	071_2L.png	unverified
D90-5-00787	D90-5-00786	مايمۇن ئويناتماق	078_1R.png	unverified
D90-5-00788	D90-5-00786	مايمۇن ئويۇنى	078_1R.png	unverified
D90-5-00796	D90-5-00795	مايور بېلىقى	079_1R.png	unverified
D90-5-00807	D90-5-00806	مەبلەغ ئايلىنىشى	080_1R.png	unverified
D90-5-00829	D90-5-00828	مەتبەئە ماشىنىسى	082_1R.png	unverified
D90-5-00845	D90-5-00844	مەجبۇر بولماق	083_1R.png	unverified
D90-5-00882	D90-5-00881	مەخپىي بەلگە	087_1R.png	unverified
D90-5-00883	D90-5-00881	مەخپىي بەلگىچە	087_1R.png	unverified
D90-5-00891	D90-5-00890	مەخرەجنى راتسىئوناللاشتۇرۇش	087_2L.png	unverified
D90-5-00894	D90-5-00893	مەخسۇس پارازىت	088_1R.png	unverified
D90-5-00910	D90-5-00909	مەدەت ئالماق	089_2L.png	unverified
D90-5-00948	D90-5-00947	مەدرىسە پەلسەپىسى	094_2L.png	unverified
D90-5-00993	D90-5-00992	مەرزەڭگە بادام دوپپا	099_2L.png	unverified
D90-5-01024	D90-5-01023	مەركەزلىك كۈچ	104_1R.png	unverified
D90-5-01039	D90-5-01038	مەرگەن چىش	105_2L.png	unverified
D90-5-01056	D90-5-01055	مەرۇزە ئوقۇماق	107_2L.png	verified
D90-5-01073	D90-5-01072	مەرىكە كىيىمى	110_1R.png	unverified
D90-5-01079	D90-5-01078	مەزەگە باقماق	110_2L.png	unverified
D90-5-01081	D90-5-01080	مەزەللەت قىلماق	110_2L.png	unverified
D90-5-01083	D90-5-01082	مەززە ئالماق	111_1R.png	unverified
D90-5-01084	D90-5-01082	مەززە قىلماق	111_1R.png	unverified
D90-5-01093	D90-5-01092	مەزگىللىك باھا	112_1R.png	unverified
D90-5-01117	D90-5-01116	مەزۇر كۆرمەك	115_1R.png	unverified
D90-5-01141	D90-5-01140	مەستخۇش بولماق	118_2L.png	unverified
D90-5-01165	D90-5-01164	مەسخىرىۋى كومېدىيە	121_1R.png	unverified
D90-5-01222	D90-5-01221	مەشكە دەسسىمەك	128_1R.png	unverified
D90-5-01241	D90-5-01240	مەشۇت يىپ	130_1R.png	unverified
D90-5-01247	D90-5-01246	مەشىق ئاھاڭى	130_2L.png	unverified
D90-5-01267	D90-5-01266	مەقئەت ئاقمىسى ← سوڭ ئاقمىسى	132_2L.png	unverified
D90-5-01268	D90-5-01266	مەقئەت ناسۇرى ← سوڭ ئاقمىسى	132_2L.png	unverified
D90-5-01269	D90-5-01266	مەقئەت يولى	132_2L.png	unverified
D90-5-01270	D90-5-01266	مەقئەت يېرىلىش	132_2L.png	unverified
D90-5-01273	D90-5-01272	مەقبۇل بولماق	133_1R.png	unverified
D90-5-01284	D90-5-01283	مەكتەپ بوسۇغىسىنى دەسسىمىگەن ← مەكتەپ يۈزى كۆرمىگەن	134_2L.png	unverified
D90-5-01285	D90-5-01283	مەكتەپ تەربىيىسى	134_2L.png	unverified
D90-5-01286	D90-5-01283	مەكتەپتىن چىقىرىش	134_2L.png	unverified
D90-5-01287	D90-5-01283	مەكتەپ مائارىپى ← مەكتەپ تەربىيىسى	134_2L.png	unverified
D90-5-01288	D90-5-01283	مەكتەپ يۈزى كۆرمىگەن	134_2L.png	unverified
D90-5-01289	D90-5-01283	مەكتەپ يېشى	134_2L.png	unverified
D90-5-01314	D90-5-01313	مەڭز سۆڭىكى	137_1R.png	unverified
D90-5-01315	D90-5-01313	مەڭزىگە قان يۈگۈرمەك ← يۈزگە قان يۈگۈرمەك	137_1R.png	unverified
D90-5-01321	D90-5-01320	مەڭگۈلۈك دۋىگاتېل	137_2L.png	unverified
D90-5-01322	D90-5-01320	مەڭگۈلۈك گازلار	137_2L.png	unverified
D90-5-01323	D90-5-01320	مەڭگۈلۈك ئۇيقۇغا كەتمەك	137_2L.png	unverified
D90-5-01335	D90-5-01334	مەللە پاختا	138_2L.png	unverified
D90-5-01336	D90-5-01334	مەللە چاپان	138_2L.png	unverified
D90-5-01337	D90-5-01334	مەللە چەكمەن	138_2L.png	unverified
D90-5-01338	D90-5-01334	مەللە رەڭ	138_2L.png	unverified
D90-5-01345	D90-5-01344	مەلۇمات ئالماق	140_1R.png	unverified
D90-5-01346	D90-5-01344	مەلۇمات بەرمەك	140_1R.png	unverified
D90-5-01347	D90-5-01344	مەلۇمات جەدۋىلى	140_1R.png	unverified
D90-5-01365	D90-5-01364	مەلىكىسىز ئەمگەك	142_1R.png	unverified
D90-5-01374	D90-5-01373	مەملىكەتلىك رېكورت	143_1R.png	unverified
D90-5-01377	D90-5-01376	مەمنۇن بولماق	143_1R.png	unverified
D90-5-01386	D90-5-01385	مەمۇرىي بۇيرۇق	144_1R.png	unverified
D90-5-01410	D90-5-01409	مەنبەداش سۆزلەر	146_2L.png	unverified
D90-5-01453	D90-5-01452	مەنچىڭ خاندانلىقى ← چىڭ سۇلالىسى	151_1R.png	unverified
D90-5-01458	D90-5-01457	مەنزۇر كەلمەك	151_1R.png	unverified
D90-5-01460	D90-5-01459	مەنزىرە تەسۋىرى	151_2L.png	unverified
D90-5-01498	D90-5-01497	مەنىداش سۆز	155_2L.png	unverified
D90-5-01499	D90-5-01497	مەنىداش قوشۇمچە	155_2L.png	unverified
D90-5-01506	D90-5-01505	مەنىۋى تۇرمۇش	156_2L.png	unverified
D90-5-01507	D90-5-01505	مەنىۋى خوراش	156_2L.png	unverified
D90-5-01508	D90-5-01505	مەنىۋى مەدەنىيەت	156_2L.png	unverified
D90-5-01509	D90-5-01505	مەنىۋى مۇھىت	156_2L.png	unverified
D90-5-01527	D90-5-01526	مەھرەم بېگى	158_2L.png	unverified
D90-5-01529	D90-5-01528	مەھرۇم بولماق	158_2L.png	unverified
D90-5-01533	D90-5-01532	مەھسۇلات تەننەرخى	159_1R.png	unverified
D90-5-01534	D90-5-01532	مەھسۇلات قىممىتى	159_1R.png	unverified
D90-5-01535	D90-5-01532	مەھسۇلاتنى ھۆددىگە ئېلىش	159_1R.png	unverified
D90-5-01563	D90-5-01562	مەۋسۇملۇق باھا	163_2L.png	unverified
D90-5-01564	D90-5-01562	مەۋسۇملۇق ئىمتىھان	163_2L.png	unverified
D90-5-01572	D90-5-01571	مەۋھۇم تەسۋىر	164_1R.png	unverified
D90-5-01614	D90-5-01613	مەيدە قېلىپ	169_1R.png	unverified
D90-5-01619	D90-5-01618	مەيزاب سالماق	169_1R.png	unverified
D90-5-01622	D90-5-01621	مەيلى بار	169_2L.png	unverified
D90-5-01623	D90-5-01621	مەيلى چۈشمەك	169_2L.png	unverified
D90-5-01654	D90-5-01653	موتسىكلىت تەنھەرىكىتى	173_1R.png	unverified
D90-5-01664	D90-5-01663	موخوروۋىچ چېگرىسى	173_2L.png	unverified
D90-5-01677	D90-5-01676	مورا بېشى	175_1R.png	unverified
D90-5-01678	D90-5-01676	مورا ئوچاق	175_1R.png	unverified
D90-5-01679	D90-5-01676	مورىدىن تۈتۈن چىقارماق	175_1R.png	unverified
D90-5-01686	D90-5-01685	مورگان بىرلىكى	175_2L.png	unverified
D90-5-01710	D90-5-01709	موس قاتتىقلىق ئۆلچىگۈچ	177_2L.png	unverified
D90-5-01716	D90-5-01715	موك چۈشمەك	178_1R.png	unverified
D90-5-01717	D90-5-01715	موك سالماق	178_1R.png	unverified
D90-5-01718	D90-5-01715	موك سوقماق	178_1R.png	unverified
D90-5-01719	D90-5-01715	موك يېتىپ موك قوپماق	178_1R.png	unverified
D90-5-01722	D90-5-01720	موكا چىغى	178_2L.png	unverified
D90-5-01723	D90-5-01720	موكا قانىتى	178_2L.png	unverified
D90-5-01729	D90-5-01728	موكىسىمان باكتېرىيە	179_1R.png	unverified
D90-5-01730	D90-5-01728	موكىسىمان دىپلوماتىيە	179_1R.png	unverified
D90-5-01746	D90-5-01745	مول ئاتوم ← گرام ئاتوم	181_1R.png	unverified
D90-5-01747	D90-5-01745	مول گاز كونىستانتى	181_1R.png	unverified
D90-5-01748	D90-5-01745	مول مولېكۇلا ← گرام مولېكۇلا	181_1R.png	unverified
D90-5-01749	D90-5-01745	مول مولېكۇلىلىق قويۇقلۇق ← گرام مولېكۇلىلىق قويۇقلۇق	181_1R.png	unverified
D90-5-01776	D90-5-01775	موللىمۈشۈك بولماق	183_2L.png	unverified
D90-5-01778	D90-5-01777	مولليېر دىئاگراممىسى	183_2L.png	unverified
D90-5-01804	D90-5-01803	مولېكۇلىلىق باغ	186_1R.png	unverified
D90-5-01805	D90-5-01803	مولېكۇلىلىق چېچىلىش	186_1R.png	unverified
D90-5-01806	D90-5-01803	مولېكۇلىلىق شالغۇتلاشتۇرۇش	186_1R.png	unverified
D90-5-01814	D90-5-01813	موم بولماق	187_1R.png	unverified
D90-5-01815	D90-5-01813	موم بىلەن داۋالاش	187_1R.png	unverified
D90-5-01820	D90-5-01819	موما قادىماق	187_2L.png	unverified
D90-5-01834	D90-5-01833	مومېنتلىق مۇزىكا	188_1R.png	unverified
D90-5-01853	D90-5-01852	مونتمورىللونىت سېغىز توپسى	189_2L.png	unverified
D90-5-01861	D90-5-01860	مونزونىتلىق قۇرۇلما	190_2L.png	unverified
D90-5-01863	D90-5-01862	مونوپول بۇرژۇئازىيە	190_2L.png	unverified
D90-5-01864	D90-5-01862	مونوپول باھا	190_2L.png	unverified
D90-5-01865	D90-5-01862	مونوپول پايدا	190_2L.png	unverified
D90-5-01866	D90-5-01862	مونوپول تەشكىلات	190_2L.png	unverified
D90-5-01877	D90-5-01876	موھتاج بولماق	191_2L.png	unverified
D90-5-01908	D90-5-01907	مۇئاۋىن رېژىسسور	193_2L.png	unverified
D90-5-02012	D90-5-02011	مۇجۇق بېشى	203_2L.png	unverified
D90-5-02013	D90-5-02011	مۇجۇق تاپىنى	203_2L.png	unverified
D90-5-02032	D90-5-02031	مۇداپىئە قېشى	205_2L.png	unverified
D90-5-02035	D90-5-02031	مۇداپىئە لىنىيىسى	206_1R.png	unverified
D90-5-02036	D90-5-02031	مۇداپىئە ئوكۇلى	206_1R.png	unverified
D90-5-02038	D90-5-02037	مۇداپىئىچى قىسىم	206_1R.png	unverified
D90-5-02048	D90-5-02047	مۇددەتسىز قاماق جازاسى	207_1R.png	unverified
D90-5-02050	D90-5-02049	مۇددەتلىك چەك	207_2L.png	unverified
D90-5-02051	D90-5-02049	مۇددەتلىك قاماق جازاسى	207_2L.png	unverified
D90-5-02071	D90-5-02070	مۇرەسسە قىلماق	209_2L.png	unverified
D90-5-02110	D90-5-02109	مۇردا بۇيۇملىرى	213_1R.png	unverified
D90-5-02114	D90-5-02113	مۇرمەككى دەرىخى	213_2L.png	unverified
D90-5-02122	D90-5-02121	مۇز ئازگىلى	214_2L.png	unverified
D90-5-02123	D90-5-02121	مۇز پەسلى ئارىلىقى	214_2L.png	unverified
D90-5-02124	D90-5-02121	مۇز پېشانە	214_2L.png	unverified
D90-5-02173	D90-5-02172	مۇزىكىلىق ئاۋاز	220_1R.png	unverified
D90-5-02174	D90-5-02172	مۇزىكىلىق تاۋۇش ← مۇزىكىلىق ئاۋاز	220_1R.png	unverified
D90-5-02175	D90-5-02172	مۇزىكىلىق دراما	220_1R.png	unverified
D90-5-02176	D90-5-02172	مۇزىكىلىق دېكلاماتسىيە	220_1R.png	unverified
D90-5-02190	D90-5-02189	مۇساپىر بولماق	221_2L.png	unverified
D90-5-02198	D90-5-02197	مۇسادىرە قىلماق	222_2L.png	unverified
D90-5-02199	D90-5-02197	مۇسادىرە قىلىش	222_2L.png	unverified
D90-5-02208	D90-5-02207	مۇسبەت زەرەت	223_2L.png	unverified
D90-5-02209	D90-5-02207	مۇسبەت سان	223_2L.png	unverified
D90-5-02210	D90-5-02207	مۇسبەت قۇتۇپ ← ئانود	223_2L.png	unverified
D90-5-02211	D90-5-02207	مۇسبەت ئېلېكتر ← مۇسبەت زەرەت	223_2L.png	unverified
D90-5-02212	D90-5-02207	مۇسبەت ئېلېكترون ← مۇسبەت زەرەت	223_2L.png	unverified
D90-5-02213	D90-5-02207	مۇسبەت ئىبادەت	223_2L.png	unverified
D90-5-02221	D90-5-02220	مۇستەقىل سۆز	224_2L.png	unverified
D90-5-02256	D90-5-02255	مۇسىبەتتە بولماق	228_1R.png	unverified
D90-5-02257	D90-5-02255	مۇسىبەتكە چۆكمەك	228_1R.png	unverified
D90-5-02258	D90-5-02255	مۇسىبەت يەتمەك	228_1R.png	unverified
D90-5-02262	D90-5-02261	مۇشاۋىرەك مۇقامى	228_2L.png	unverified
D90-5-02265	D90-5-02264	مۇشائىرە يىغىنى	228_2L.png	unverified
D90-5-02267	D90-5-02266	مۇشەررەپ بولماق	229_1R.png	unverified
D90-5-02269	D90-5-02268	مۇشەققەت چەكمەك	229_1R.png	unverified
D90-5-02275	D90-5-02274	مۇشت ئاتماق	229_2L.png	unverified
D90-5-02279	D90-5-02278	مۇشتاق بولماق	230_1R.png	unverified
D90-5-02286	D90-5-02285	مۇشتتەك تۇرۇپ	230_2L.png	unverified
D90-5-02316	D90-5-02315	مۇقابىل بولماق	233_1R.png	unverified
D90-5-02317	D90-5-02315	مۇقابىل تۇرماق	233_1R.png	unverified
D90-5-02338	D90-5-02337	مۇقەددەس ئائىلە	235_1R.png	verified
D90-5-02348	D90-5-02347	مۇقەررەر باغلىنىش	236_2L.png	unverified
D90-5-02349	D90-5-02347	مۇقەررەر ھۆكۈم	236_2L.png	unverified
D90-5-02354	D90-5-02353	مۇقەررەرلىك ئالىمى	237_1R.png	unverified
D90-5-02357	D90-5-02356	مۇقىم باھا	237_1R.png	unverified
D90-5-02376	D90-5-02375	مۇكاپات ئالماق	238_2L.png	unverified
D90-5-02391	D90-5-02390	مۇڭ باسماق	240_1R.png	unverified
D90-5-02392	D90-5-02390	مۇڭ سالماق	240_1R.png	unverified
D90-5-02413	D90-5-02412	مۇلاۋ تىلى	242_2L.png	unverified
D90-5-02440	D90-5-02439	مۇنارسىمان تېلېىسكوپ	245_1R.png	unverified
D90-5-02441	D90-5-02439	مۇنارسىمان چاق	245_1R.png	unverified
D90-5-02442	D90-5-02439	مۇنارسىمان كران	245_1R.png	unverified
D90-5-02453	D90-5-02452	مۇناسىپ كەلمەك	246_1R.png	unverified
D90-5-02454	D90-5-02452	مۇناسىپ كۆرمەك	246_1R.png	unverified
D90-5-02459	D90-5-02458	مۇناسىۋەتلەشتۈرگۈچى ھۆكۈم	246_2L.png	unverified
D90-5-02463	D90-5-02462	مۇناسىۋەتلىك ئۆزگىرىش	247_1R.png	unverified
D90-5-02471	D90-5-02470	مۇنبەت سۇ	248_1R.png	unverified
D90-5-02472	D90-5-02470	مۇنبەت يەر	248_1R.png	unverified
D90-5-02477	D90-5-02476	مۇنتىزىم ئارمىيە	248_2L.png	unverified
D90-5-02499	D90-5-02498	مۇنداق قارىغاندا	250_1R.png	unverified
D90-5-02505	D90-5-02504	مۇنقەرز بولماق	250_2L.png	unverified
D90-5-02512	D90-5-02511	مۇھاپىزەت بەلبېغى	251_1R.png	unverified
D90-5-02517	D90-5-02516	مۇھاپىزەتچى قىسىم	251_2L.png	unverified
D90-5-02532	D90-5-02531	مۇھەببەت باغلىماق	253_1R.png	unverified
D90-5-02533	D90-5-02531	مۇھەببەت قوشاقلىرى	253_1R.png	unverified
D90-5-02534	D90-5-02531	مۇھەببەت لىرىكىسى	253_1R.png	unverified
D90-5-02557	D90-5-02556	مۇۋاپىق كەلمەك	255_2L.png	unverified
D90-5-02558	D90-5-02556	مۇۋاپىق كۆرمەك	255_2L.png	unverified
D90-5-02559	D90-5-02556	مۇۋاپىق نەملىك	255_2L.png	unverified
D90-5-02565	D90-5-02564	مۇۋازىنەت قىياسى	256_1R.png	unverified
D90-5-02576	D90-5-02575	مۇيەسسەر بولماق	257_2L.png	unverified
D90-5-02577	D90-5-02575	مۇيەسسەر قىلماق	257_2L.png	unverified
D90-5-02581	D90-5-02580	مۆتىدىل بەلباغ	258_1R.png	unverified
D90-5-02582	D90-5-02580	مۆتىدىل بەلباغ كىلىماتى	258_1R.png	unverified
D90-5-02596	D90-5-02595	مۆرىتى كەلمەك	259_1R.png	unverified
D90-5-02601	D90-5-02600	مۆكتۈرمە جەڭ	259_2L.png	unverified
D90-5-02647	D90-5-02646	مۆھلەت بەرمەك	262_2L.png	unverified
D90-5-02708	D90-5-02707	مۈگدەك باسماق	266_2L.png	unverified
D90-5-02711	D90-5-02710	مۈڭگۈز پەردە	266_2L.png	unverified
D90-5-02722	D90-5-02721	مۈڭگۈزسىمان مېۋە	267_2L.png	unverified
D90-5-02727	D90-5-02726	مۈلۈك ھوقۇقى	268_1R.png	unverified
D90-5-02738	D90-5-02737	مېتابولىزمغا قارشى ماددىلار	268_2L.png	unverified
D90-5-02742	D90-5-02741	مېتاساكوۋىيە دەرىخى	268_2L.png	unverified
D90-5-02751	D90-5-02750	مېتال ئە مەس ئېلېمېنتلار ← رادىئوئاكتىپ ئىزوتوپ	269_2L.png	unverified
D90-5-02752	D90-5-02750	مېتال پارقىراقلىقى	269_2L.png	unverified
D90-5-02753	D90-5-02750	مېتال پۇل	269_2L.png	unverified
D90-5-02765	D90-5-02764	مېتاللوئىد پارقىراقلىقى ← مېتالغا يات پارقىراقلىق	270_2L.png	unverified
D90-5-02766	D90-5-02764	مېتاللوئىد كان مەھسۇلاتى	270_2L.png	unverified
D90-5-02767	D90-5-02764	مېتاللوئىد مىنېرال	270_2L.png	unverified
D90-5-02771	D90-5-02770	مېتاللىق باغ	271_1R.png	unverified
D90-5-02775	D90-5-02774	مېتامورفىلىق بەلباغ	271_2L.png	unverified
D90-5-02776	D90-5-02774	مېتامورفىلىق تۈس	271_2L.png	unverified
D90-5-02777	D90-5-02774	مېتامورفىلىق جىنس	271_2L.png	unverified
D90-5-02778	D90-5-02774	مېتامورفىلىق كان ياتمىسى	271_2L.png	unverified
D90-5-02779	D90-5-02774	مېتامورفىلىق مىنېرال	271_2L.png	unverified
D90-5-02791	D90-5-02790	مېتېئورولوگىيە پونكىتى	272_2L.png	unverified
D90-5-02792	D90-5-02790	مېتېئورولوگىيە تېلېگرامما شىغىرى	272_2L.png	unverified
D90-5-02793	D90-5-02790	مېتېئورولوگىيە رادارى	272_2L.png	unverified
D90-5-02798	D90-5-02797	مېتېئورىت ئازگىلى	273_2L.png	unverified
D90-5-02799	D90-5-02797	مېتېئورىت يامغۇرى	273_2L.png	unverified
D90-5-02801	D90-5-02800	مېتىر دولقۇن ← ئۇلترا قىسقا دولقۇن	273_2L.png	unverified
D90-5-02802	D90-5-02800	مېتىر سالماق	273_2L.png	unverified
D90-5-02803	D90-5-02800	مېتىر سىستېمىسى	273_2L.png	unverified
D90-5-02812	D90-5-02811	مېتىل بېنزول	274_2L.png	unverified
D90-5-02813	D90-5-02811	مېتىل فېنۇل	274_2L.png	unverified
D90-5-02821	D90-5-02820	مېخانىكلىق ئەستە قالدۇرۇش	275_1R.png	unverified
D90-5-02822	D90-5-02820	مېخانىكلىق پايدا	275_1R.png	unverified
D90-5-02823	D90-5-02820	مېخانىكلىق تەۋرىنىش	275_1R.png	unverified
D90-5-02841	D90-5-02840	مېرىدىئان تەكشىلىكى	277_1R.png	unverified
D90-5-02842	D90-5-02840	مېرىدىئان سىزىقى ← مېرىدىئان	277_1R.png	unverified
D90-5-02916	D90-5-02915	مېلودىيىلىك ئېنتېرۋال	283_2L.png	unverified
D90-5-02922	D90-5-02921	مېمورىئال چەك	284_1R.png	unverified
D90-5-02923	D90-5-02921	مېمورىئال دوكومېنت	284_1R.png	unverified
D90-5-02924	D90-5-02921	مېمورىئال راسچوت	284_1R.png	unverified
D90-5-02926	D90-5-02925	مېنبا تىلى	284_1R.png	unverified
D90-5-02929	D90-5-02928	مېندېل فاكتورى	284_2L.png	unverified
D90-5-02930	D90-5-02928	مېندېل قانۇنى	284_2L.png	unverified
D90-5-02948	D90-5-02947	مېھرى چۈشمەك	286_1R.png	unverified
D90-5-02949	D90-5-02947	مېھرى چىگىلمەك	286_1R.png	unverified
D90-5-02950	D90-5-02947	مېھرىدىن كەچمەك	286_1R.png	unverified
D90-5-02951	D90-5-02947	مېھرى سوغۇق	286_1R.png	unverified
D90-5-02952	D90-5-02947	مېھرىگە تويماق	286_1R.png	unverified
D90-5-02953	D90-5-02947	مېھرىگە قانماق ← مېھرىگە تويماق	286_1R.png	unverified
D90-5-02954	D90-5-02947	مېھرىنى تۆكمەك	286_1R.png	unverified
D90-5-02968	D90-5-02967	مېھمانلىق كىيىم	287_2L.png	unverified
D90-5-02980	D90-5-02979	مېۋە بەرمەك	288_2L.png	unverified
D90-5-02981	D90-5-02979	مېۋە تومۇزغىنى	288_2L.png	unverified
D90-5-02982	D90-5-02979	مېۋە تۆكۈلۈش	288_2L.png	unverified
D90-5-02996	D90-5-02995	مېۋىلىك باغ	289_2L.png	unverified
D90-5-02997	D90-5-02995	مېۋىلىك دەرەخ	289_2L.png	unverified
D90-5-02998	D90-5-02995	مېۋىلىك شاخ	289_2L.png	unverified
D90-5-03002	D90-5-03001	مېيسنېر ئېففېكتى	290_1R.png	unverified
D90-5-03004	D90-5-03003	مېيىپ بولماق	290_1R.png	unverified
D90-5-03009	D90-5-03008	مېيىت نامىزى	290_2L.png	unverified
D90-5-03010	D90-5-03008	مېيىت ئۇزاتماق	290_2L.png	unverified
D90-5-03013	D90-5-03012	مىت قىلماسلىق	291_1R.png	unverified
D90-5-03018	D90-5-03017	مىتكوت بولماق	291_1R.png	unverified
D90-5-03019	D90-5-03017	مىتكوت كەتمەك ← مىتكوت بولماق	291_1R.png	unverified
D90-5-03043	D90-5-03042	مىجىقى چىقماق	292_2L.png	unverified
D90-5-03061	D90-5-03059	مىخ قېلىپى	293_2L.png	unverified
D90-5-03066	D90-5-03065	مىختەك قادالماق	294_1R.png	unverified
D90-5-03067	D90-5-03065	مىختەك ئولتۇرماق	294_1R.png	unverified
D90-5-03075	D90-5-03074	مىخلىق ئاياغ	294_2L.png	unverified
D90-5-03090	D90-5-03089	مىراب بېگى	295_2L.png	unverified
D90-5-03109	D90-5-03108	مىرشەپ بېگى	297_1R.png	unverified
D90-5-03119	D90-5-03118	مىرىكا دەرىخى	297_2L.png	unverified
D90-5-03134	D90-5-03133	مىس ئەينەك	298_2L.png	unverified
D90-5-03135	D90-5-03133	مىس باش	298_2L.png	unverified
